[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
14.0G 3020k 1421M  154M| 99   1   0   0   0   0|  16k   44k
14.0G 3028k 1416M  158M| 99   1   0   0   0   0|  20k  124k
14.0G 3028k 1423M  150M| 92   0   8   0   0   0| 172k    0 
14.0G 3028k 1421M  152M| 99   1   0   0   0   0|  48k   20k
14.1G 3032k 1422M  151M| 99   1   0   0   0   0|  64k  144M
14.1G 3032k 1419M  151M| 99   1   0   0   0   0|  28k   48k
14.1G 3040k 1422M  148M| 92   1   7   0   0   0|  28k   96k
14.1G 3040k 1412M  159M| 99   1   0   0   0   0|  24k   40k
14.1G 3044k 1410M  160M| 98   1   0   0   0   0|  32k  142M
14.1G 3044k 1405M  165M| 98   1   1   0   0   0| 840k 3792k
14.1G 3044k 1415M  155M| 92   1   8   0   0   0|9812k   24k
14.1G 3052k 1405M  165M| 99   1   0   0   0   0|1832k  116k
14.1G 3052k 1402M  168M| 97   2   1   0   0   0|  13M   40k
14.1G 3056k 1407M  163M| 92   1   6   0   0   0|4396k  132M
14.1G 3056k 1405M  167M| 91   2   7   0   0   0|  27M   60k
14.1G 3056k 1413M  159M| 91   1   8   0   0   0|  22M   16k
14.0G 3064k 1414M  161M| 91   2   7   0   0   0|  33M  172k
14.0G 3064k 1410M  164M| 84   1  15   0   0   0|  16M    0 
14.0G 3064k 1417M  157M| 91   1   8   0   0   0|  20M   30M
14.0G 3064k 1416M  159M| 83   2  15   0   0   0|  59M   12k
14.0G 3064k 1419M  156M| 89   1  10   0   0   0|  24M   12k
14.0G 3072k 1424M  152M| 87   1  11   0   0   0|  27M   80k
14.0G 3072k 1424M  153M| 85   1  15   0   0   0|  21M 8192B
14.0G 3072k 1425M  152M| 86   1  14   0   0   0|  22M 8192B
14.0G 3072k 1425M  153M| 85   1  14   0   0   0|  21M   12k
14.0G 3072k 1426M  152M| 91   1   8   0   0   0|  22M    0 
14.1G 3080k 1404M  168M| 85   1  14   0   0   0|  26M   28k
14.1G 3080k 1404M  168M| 86   0  14   0   0   0|  20M   48k
14.1G 3080k 1423M  150M| 85   1  14   0   0   0|  20M    0 
14.1G 3108k 1420M  152M| 85   1  14   0   0   0|  18M   20k
14.0G 3108k 1413M  161M| 88   0  12   0   0   0|  13M 8192B
14.0G 3108k 1410M  163M| 90   1   9   0   0   0|  19M 8192B
14.0G 3116k 1418M  155M| 86   1  14   0   0   0|8236k   16k
14.0G 3116k 1422M  152M| 85   0  14   0   0   0|4392k    0 
14.0G 3116k 1425M  149M| 82   1  18   0   0   0|2536k    0 
14.0G 3116k 1425M  149M| 82   0  17   0   0   0|  32k    0 
14.0G 3116k 1425M  149M| 81   1  18   0   0   0|  56k    0 
14.0G 3124k 1425M  149M| 73   0  26   0   0   0|4096B   16k
14.0G 3124k 1425M  149M| 64   1  35   0   0   0|  36k    0 
14.0G 3124k 1425M  148M| 25   0  75   0   0   0|  36k    0 
14.0G 3124k 1425M  148M| 86   0  13   0   0   0|  24k    0 
14.0G 3124k  403M 1193M| 59   5  31   5   0   0| 362M    0 
14.0G 3132k  723M  873M| 80   2  16   1   0   0| 320M  144k
14.0G 3132k 1091M  505M| 96   3   1   0   0   0| 368M  196k
14.0G 3132k 1351M  245M| 90   2   8   0   0   0| 260M    0 
14.0G 3132k 1426M  170M| 98   2   0   0   0   0| 183M   44k
14.0G 3132k 1426M  170M| 96   0   3   0   0   0|  20k    0 
14.0G 3140k 1426M  170M| 95   0   4   0   0   0|  32k   56k
14.0G 3140k 1437M  160M| 99   1   0   0   0   0|  56k  192k
14.0G 3140k 1442M  155M| 99   1   0   0   0   0|  44k    0 
14.0G 3140k 1446M  149M| 99   1   0   0   0   0|  24k   84k
14.0G 3144k 1446M  148M| 98   1   0   0   0   0|  44k   89M
14.0G 3152k 1444M  149M| 92   1   7   0   0   0|  44k   29M
14.0G 3152k 1425M  168M| 99   1   0   0   0   0|  44k   32k
14.0G 3152k 1425M  167M| 92   0   7   0   0   0|  80k    0 
14.0G 3152k 1425M  167M| 99   1   0   0   0   0|  20k    0 
14.0G 3160k 1439M  153M| 99   1   0   0   0   0|  40k   59M
14.0G 3168k 1432M  159M| 92   1   8   0   0   0|  28k   68k
14.0G 3168k 1420M  168M| 92   1   7   0   0   0|2920k 8192B
14.0G 3180k 1438M  150M| 92   1   7   0   0   0| 148k  150M
14.0G 3180k 1432M  155M| 91   1   8   0   0   0|  56k   12k
14.0G 3180k 1431M  154M| 84   2  14   0   0   0|  32k   92k
14.0G 3188k 1433M  152M| 86   1  14   0   0   0|4096B   96k
14.0G 3188k 1433M  152M| 81   0  19   0   0   0|  32k    0 
14.0G 3188k 1433M  152M| 84   0  16   0   0   0|  48k    0 
14.0G 3188k 1433M  152M| 85   0  15   0   0   0|  12k    0 
14.0G 3188k 1433M  152M| 84   1  15   0   0   0|  76k    0 
14.0G 3196k 1433M  152M| 84   0  16   0   0   0|  56k   20k
14.0G 3196k 1433M  152M| 79   0  21   0   0   0|  24k    0 
14.0G 3196k 1433M  152M| 75   1  24   0   0   0|  48k    0 
14.0G 3200k 1433M  152M| 57   0  43   0   0   0|  52k    0 
14.0G 3616k 77.9M 1509M| 75   4  19   1   0   1|  11M   88k
13.8G 3792k  132M 1693M| 35   2  62   1   0   0|8620k   88k
[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
1174M 3864k 66.9M 14.4G| 17   0  83   0   0   0|  17M 5372k
1248M 6916k 81.2M 14.3G| 18   2  78   2   0   0|  18M    0 
1304M 7888k 91.6M 14.2G| 18   1  79   2   0   0|  14M 8192B
1265M 8540k 99.1M 14.2G| 16   2  80   1   0   1|8148k   64k
1376M 8708k  110M 14.1G| 26   1  72   1   0   0|  11M    0 
1647M 9300k  119M 13.9G| 44   3  52   1   0   0|  11M  256k
1931M 9780k  129M 13.6G| 69   3  27   1   0   0|  11M    0 
2485M 9792k  130M 13.0G| 61   5  33   1   0   1|  10M   16k
3346M 9836k  131M 12.2G| 69   7  24   0   0   0| 708k  528k
4406M 9852k  230M 11.1G| 79   6  14   0   0   0| 197M    0 
6006M 9852k  369M 9578M| 68  10  20   0   0   1| 280M    0 
6011M 9860k  530M 9411M| 78   2  19   1   0   1| 326M  200k
6026M 9860k  695M 9233M| 76   2  21   0   0   1| 328M    0 
6493M 9860k  853M 8607M| 74   4  21   0   0   0| 316M    0 
6521M 9904k  961M 8471M| 88   2   9   0   0   0| 216M    0 
6543M 9904k 1123M 8287M| 79   2  17   0   0   1| 323M    0 
6556M 9932k 1287M 8110M| 75   2  21   0   0   1| 327M 2596k
6582M 9932k 1451M 7920M| 75   3  22   0   0   0| 329M    0 
6604M 9932k 1613M 7737M| 75   2  22   0   0   1| 324M    0 
6636M 9980k 1754M 7563M| 83   2  13   0   0   1| 282M    0 
6653M 9980k 1916M 7384M| 75   2  22   0   0   0| 323M    0 
6676M 9988k 2078M 7199M| 75   2  23   0   0   0| 323M  212k
6708M 9988k 2237M 7008M| 75   2  22   0   0   1| 319M    0 
6723M 9988k 2386M 6845M| 76   2  20   0   0   1| 298M    0 
6734M 9.79M 2546M 6673M| 78   2  19   0   0   1| 318M    0 
6749M 9.79M 2710M 6494M| 76   2  21   0   0   0| 328M    0 
6760M 9.79M 2874M 6319M| 75   2  23   0   0   0| 329M    0 
6767M 9.80M 3034M 6152M| 75   1  22   1   0   0| 321M  116k
6774M 9.81M 3180M 5998M| 77   2  21   0   0   0| 292M    0 
6786M 9.83M 3343M 5823M| 77   2  20   0   0   0| 325M    0 
6788M 9.83M 3506M 5659M| 75   2  22   0   0   0| 326M    0 
6795M 9.83M 3669M 5489M| 75   2  22   0   0   0| 326M 2612k
6796M 9.84M 3832M 5325M| 74   2  22   0   0   1| 325M  188k
6819M 9.85M 3966M 5169M| 85   2  13   0   0   0| 268M    0 
6820M 9.86M 4128M 5005M| 80   2  17   0   0   2| 323M    0 
6826M 9.86M 4292M 4834M| 75   2  22   0   0   0| 330M    0 
6827M 9.86M 4454M 4672M| 75   2  22   0   0   1| 324M    0 
6833M 9.87M 4611M 4509M| 75   2  22   0   0   0| 313M  144k
6824M 9.89M 4767M 4363M| 76   2  20   0   0   1| 310M  296k
6831M 9.90M 4928M 4194M| 75   2  22   0   0   0| 323M    0 
6831M 9.90M 5094M 4028M| 75   2  23   0   0   0| 330M    0 
6834M 9.90M 5256M 3863M| 75   2  23   0   0   0| 325M    0 
6834M 9.91M 5405M 3714M| 75   2  22   0   0   0| 298M  116k
6841M 9.92M 5558M 3554M| 77   2  20   1   0   0| 306M    0 
6842M 9.92M 5723M 3387M| 76   2  22   0   0   0| 331M    0 
6846M 9.92M 5886M 3221M| 75   2  22   0   0   0| 325M    0 
6846M 9.92M 6050M 3057M| 75   2  23   0   0   0| 328M    0 
6849M 9.93M 6204M 2900M| 76   2  22   0   0   0| 307M 2748k
6852M 9.94M 6361M 2740M| 77   2  20   0   0   1| 314M    0 
6854M 9.94M 6524M 2575M| 75   2  22   0   0   1| 325M    0 
6854M 9.94M 6686M 2413M| 75   2  23   0   0   0| 323M    0 
6857M 9.94M 6849M 2248M| 75   2  22   0   0   1| 327M    0 
6858M 10.1M 6997M 2098M| 76   2  21   0   0   0| 296M  176k
6860M 10.1M 7162M 1930M| 75   2  22   0   0   1| 330M    0 
6861M 10.4M 7322M 1770M| 75   2  22   0   0   0| 318M    0 
6864M 10.4M 7485M 1604M| 75   2  22   0   0   0| 327M    0 
6865M 10.4M 7643M 1445M| 76   1  23   0   0   0| 315M    0 
6869M 10.4M 7789M 1294M| 80   2  17   1   0   0| 293M  128k
6869M 10.4M 7957M 1127M| 75   3  22   0   0   0| 335M    0 
6871M 10.4M 8118M  964M| 75   2  23   0   0   0| 323M    0 
6872M 10.4M 8283M  797M| 76   2  22   0   0   0| 330M    0 
6873M 10.4M 8433M  647M| 75   2  22   0   0   0| 299M    0 
6876M 10.4M 8592M  485M| 77   2  21   0   0   0| 318M  164k
6877M 10.4M 8752M  323M| 75   2  22   0   0   0| 320M    0 
6877M 10.4M 8919M  156M| 75   2  23   0   0   0| 333M    0 
6877M 10.1M 8913M  163M| 75   3  22   0   0   0| 320M 3512k
6877M 10.1M 8912M  164M| 76   2  20   0   0   1| 291M 4096B
6885M 10.1M 8890M  178M| 85   2  11   0   0   1| 331M  764k
6885M 10.1M 8895M  173M| 77   3  19   0   0   1| 318M 8192B
6886M 10.1M 8898M  169M| 75   2  22   0   0   0| 325M 4096B
6886M 10.1M 8899M  168M| 75   2  22   0   0   1| 325M   24k
6893M 10.1M 8888M  172M| 80   2  17   0   0   1| 294M    0 
6894M 10.1M 8901M  158M| 75   3  22   1   0   0| 326M  152k
6894M 10.1M 8901M  157M| 75   2  22   0   0   0| 329M    0 
6894M 10.1M 8902M  157M| 74   3  22   0   0   1| 323M    0 
6894M 10.1M 8888M  170M| 75   3  22   0   0   0| 308M   60k
6887M 10.1M 8894M  172M| 78   2  18   0   0   2| 312M   28k
6892M 10.2M 8913M  148M| 76   2  22   0   0   0| 332M 8192B
6893M 10.2M 8908M  152M| 75   3  22   0   0   0| 324M  144k
6891M 10.2M 8908M  153M| 76   2  22   0   0   0| 332M   28k
6892M 10.2M 8901M  160M| 75   2  22   0   0   1| 309M   60k
6894M 10.2M 8897M  161M| 80   2  17   0   0   1| 310M   56k
6895M 10.2M 8900M  157M| 76   2  21   0   0   1| 329M   76k
6896M 10.2M 8878M  179M| 75   2  22   0   0   0| 328M  188k
6896M 10.2M 8881M  175M| 75   2  21   0   0   1| 320M   28k
6897M 10.2M 8905M  151M| 77   3  20   0   0   0| 325M 8192B
6899M 10.2M 8903M  151M| 77   3  20   0   0   0| 306M   40k
6900M 10.2M 8900M  152M| 75   3  22   0   0   1| 327M   56k
6900M 10.2M 8885M  168M| 75   2  22   0   0   0| 323M   84k
6900M 10.2M 8877M  176M| 75   2  22   0   0   1| 324M  556k
6901M 10.2M 8886M  166M| 74   2  22   0   0   1| 297M  436k
6905M 10.2M 8883M  165M| 78   3  18   0   0   1| 334M  476k
6904M 10.2M 8887M  162M| 77   2  21   0   0   0| 320M  504k
6905M 10.2M 8895M  153M| 75   2  22   0   0   1| 321M  480k
6905M 10.2M 8896M  151M| 76   2  22   0   0   0| 301M  592k
6906M 10.2M 8869M  178M| 76   3  21   0   0   0| 320M  536k
6908M 10.3M 8880M  165M| 74   2  22   0   0   1| 336M  448k
6908M 10.3M 8881M  163M| 75   2  22   0   0   1| 327M  456k
6908M 10.3M 8880M  165M| 75   2  22   0   0   0| 323M 1376k
6910M 10.3M 8891M  151M| 75   2  22   0   0   1| 320M  596k
6911M 10.3M 8899M  143M| 75   3  22   0   0   0| 306M  320k
6912M 10.3M 8906M  135M| 75   3  22   0   0   0| 323M  396k
6915M 10.3M 8901M  137M| 75   3  22   0   0   1| 322M  308k
6915M 10.3M 8902M  136M| 74   3  22   0   0   1| 330M 1024k
6915M 10.3M 8899M  139M| 75   3  21   0   0   0| 312M  396k
6916M 10.3M 8898M  138M| 75   3  21   0   0   1| 287M  172k
6918M 10.3M 8896M  138M| 75   3  21   0   0   0| 351M  204k
6919M 10.3M 8896M  138M| 75   3  22   0   0   0| 322M  176k
6920M 10.3M 8894M  139M| 75   2  22   0   0   1| 318M  880k
6922M 10.4M 8887M  143M| 75   3  21   0   0   0| 323M  316k
6920M 10.4M 8894M  138M| 76   3  21   0   0   0| 312M  208k
6922M 10.4M 8896M  134M| 75   2  22   1   0   1| 325M 5876k
6919M 10.7M 8897M  136M| 75   3  22   0   0   0| 324M  148k
6921M 10.7M 8896M  135M| 76   3  21   0   0   0| 308M  128k
6923M 10.7M 8890M  139M| 75   3  21   0   0   0| 323M  484k
6924M 10.7M 8890M  138M| 75   3  21   0   0   0| 324M  136k
6924M 10.7M 8890M  138M| 75   3  22   0   0   0| 326M  160k
6923M 10.7M 8891M  138M| 75   3  22   0   0   0| 322M  120k
6923M 10.7M 8863M  166M| 76   2  21   0   0   0| 317M  172k
6924M 10.7M 8879M  149M| 74   2  22   0   0   1| 310M  236k
6926M 10.7M 8867M  159M| 75   3  21   0   0   1| 323M   88k
6927M 10.7M 8863M  162M| 75   2  22   0   0   1| 325M   40k
6926M 10.7M 8853M  173M| 75   2  22   0   0   0| 313M    0 
6927M 10.7M 8854M  171M| 75   3  21   0   0   0| 321M    0 
6928M 10.7M 8847M  177M| 76   3  21   0   0   1| 294M   20k
6931M 10.7M 8851M  170M| 76   2  21   0   0   1| 345M  168k
6931M 10.7M 8855M  166M| 76   2  22   0   0   0| 328M   28k
6931M 10.7M 8849M  171M| 75   3  22   0   0   0| 296M    0 
6933M 10.7M 8848M  171M| 78   2  19   0   0   1| 332M 4096B
6936M 10.7M 8852M  164M| 78   2  19   0   0   1| 322M   12k
6937M 10.7M 8844M  172M| 74   2  22   0   0   1| 329M  152k
6937M 10.7M 8843M  172M| 75   2  22   0   0   1| 334M   20k
6938M 10.7M 8851M  163M| 76   2  22   0   0   0| 322M 3632k
6939M 10.7M 8847M  166M| 76   3  21   0   0   1| 311M    0 
6939M 10.7M 8847M  166M| 64   2  32   0   0   2| 247M    0 
6941M 10.8M 8836M  175M| 49   1  47   0   0   2| 224M 1304k
6940M 10.8M 8841M  171M| 49   2  46   0   0   3| 221M    0 
6939M 10.8M 8840M  173M| 37   1  61   0   0   1| 119M 4096B
7078M 10.8M 8698M  176M| 50   2  47   0   0   0|  14M   68k
7291M 10.8M 8496M  166M| 88   5   5   1   0   1|  11M 1676k
7331M 10.8M 8467M  153M| 77   6  14   2   0   1|3620k 1868k
7418M 10.8M 8381M  153M| 69   7  19   4   0   1|  34M 2152k
7482M 10.8M 8296M  174M| 37   4  57   2   0   1|  28M 1432k
7521M 10.8M 8268M  164M| 38   1  58   2   0   1|4500k 1664k
6145M 10.8M 8207M 1600M| 21   3  74   2   0   1|8136k 1504k
1968M  744k  304M 13.4G| 27  14  58   0   0   0|2956k 4532k
1943M 5316k 72.7M 13.6G| 11   4  84   2   0   0|  23M  608k
2022M 6484k 84.0M 13.5G| 23   2  74   2   0   0|  13M    0 
1961M 7320k 91.8M 13.6G| 13   2  84   1   0   0|9160k   72k
2064M 7488k  102M 13.5G| 22   1  75   1   0   0|  11M    0 
2335M 9084k  113M 13.2G| 41   3  54   1   0   0|  12M    0 
2626M 9120k  122M 12.9G| 69   3  27   1   0   0|9468k  272k
3194M 9132k  125M 12.3G| 57   5  38   0   0   0|3368k 8192B
3917M 9172k  126M 11.6G| 74   6  20   0   0   0| 752k 1928k
5228M 9192k  513M 9.97G| 68  13  17   0   0   1| 443M  104k
6689M 9192k 1223M 8042M| 77  18   4   0   0   1| 718M    0 
6702M 9220k 1950M 7302M| 79  13   6   1   0   2| 726M  364k
6727M 9232k 2855M 6371M| 79  14   4   3   0   1| 868M 1108M
7162M 9232k 3575M 5216M| 61  14  10  13   0   1| 729M 1271M
7234M 9240k 4612M 4108M| 72  14   8   4   0   2|1061M  610M
7254M 9240k 5376M 3324M| 57  11  24   6   0   2| 811M  509M
7288M 9280k 6230M 2436M| 71  13   8   7   0   2| 800M 1114M
7337M 11.1M 7039M 1576M| 59  13  21   6   0   1| 883M  627M
7371M 11.2M 7856M  725M| 64  13  13   8   0   2| 798M  736M
7398M 11.0M 8403M  151M| 56  15  12  15   0   2| 813M 1503M
7419M 11.0M 8381M  152M| 61  18  14   6   0   1| 850M  488M
7425M 11.0M 8361M  165M| 68  17   8   4   0   2| 942M  769M
7442M 11.0M 8357M  153M| 52  17  21   8   0   2| 767M  871M
7461M 11.0M 8338M  152M| 64  17  11   6   0   1| 973M  693M
7470M 11.0M 8324M  157M| 56  15  13  14   0   2| 718M 1380M
7483M 11.0M 8334M  135M| 61  16  10  11   0   1| 859M 1136M
7497M 11.0M 8316M  139M| 65  21   8   4   0   2|1036M  745M
7532M 11.0M 8281M  139M| 68  17  10   4   0   2| 853M  495M
7556M 11.0M 8259M  137M| 67  16  12   3   0   2| 853M  679M
7563M 11.3M 8221M  168M| 57  15  15  11   0   1| 780M 1214M
7574M 11.3M 8222M  155M| 64  18  12   4   0   2|1006M  521M
7575M 11.3M 8203M  173M| 73  15   5   5   0   2| 906M  738M
7584M 11.3M 8211M  156M| 71  15   6   6   0   2| 799M  940M
7594M 11.3M 8190M  168M| 64  16  10   9   0   2| 922M  810M
7603M 9760k 8202M  149M| 63  16  11   9   0   2| 899M  993M
7610M 7852k 8208M  138M| 63  16  11   8   0   2| 886M  762M
7596M 7300k 8216M  143M| 65  16  11   7   0   2| 914M  994M
7601M 7108k 8212M  143M| 62  17   7  13   0   1| 748M 1657M
7599M 6000k 8188M  170M| 71  15  11   1   0   1|1082M   46M
7606M 6004k 8187M  164M| 66  17   9   7   0   2| 912M  987M
7601M 5452k 8202M  154M| 58  14  12  15   0   1| 758M 1475M
7598M 5456k 8202M  158M| 70  17   6   5   0   2|1085M  608M
7599M 5456k 8202M  157M| 66  16  11   6   0   2| 900M  588M
7596M 5456k 8214M  147M| 63  18  11   7   0   2| 972M  908M
7598M 5468k 8218M  141M| 62  17   9  10   0   2| 915M 1006M
7603M 5600k 8214M  140M| 58  15  12  14   0   2| 754M 1196M
7601M 5472k 8219M  138M| 68  18   6   6   0   1| 927M  803M
7597M 5456k 8205M  155M| 54  16  18  10   0   2| 758M  764M
7596M 5308k 8202M  159M| 67  17  10   3   0   2|1018M  548M
7596M 5320k 8204M  157M| 58  17  13  10   0   2| 846M 1198M
7591M 5312k 8191M  176M| 64  16  13   6   0   1| 904M  737M
7587M 5316k 8193M  177M| 50  15  18  16   0   1| 773M 1262M
7584M 5184k 8224M  150M| 68  16  10   5   0   2| 928M  493M
7581M 5188k 8233M  144M| 66  16  10   6   0   2| 871M  770M
7573M 5196k 8242M  143M| 65  17   9   7   0   2| 959M  831M
7569M 5196k 8246M  143M| 52  15  21  10   0   2| 740M  926M
7592M 5204k 8223M  143M| 14   3  79   3   0   1|  34M 1740k
2035M 5388k 8198M 5724M| 10   6  81   2   0   1|8512k  700k
2031M  572k 7878M 6053M|  0   2  93   5   0   0|3744k 1485M
1934M  576k 2184M 11.6G|  1  13  86   1   0   0|3432k    0 
1874M 5100k 65.9M 13.7G|  7   6  84   3   0   1|  38M  188k
1958M 6328k 76.6M 13.6G| 23   1  74   1   0   0|  12M    0 
1889M 7056k 93.3M 13.6G| 15   2  82   1   0   0|  17M   72k
1977M 7320k  104M 13.5G| 21   2  76   1   0   0|  11M    0 
2127M 7472k  115M 13.4G| 34   1  64   1   0   0|  10M    0 
2511M 8032k  122M 13.0G| 64   4  31   1   0   0|9156k  568k
2973M 8036k  127M 12.6G| 66   4  29   1   0   0|8244k    0 
3531M 8048k  128M 12.0G| 63   4  32   1   0   0|  16M   52k
3931M 8208k  157M 11.6G| 45   4  50   0   0   1|  58M  192k
5116M 8208k  176M 10.4G| 38   6  54   0   0   2|  37M    0 
5466M 8220k  194M 10.1G| 51   3  45   0   0   1|  36M 1304k
5755M 8220k  212M 9987M| 55   2  42   0   0   0|  37M    0 
5874M 8220k  224M 9857M| 51   1  47   0   0   0|  24M    0 
6008M 8220k  242M 9705M| 58   1  39   0   0   2|  36M    0 
6250M 8220k  258M 9447M| 68   2  30   0   0   0|  31M    0 
6437M 8228k  262M 9256M| 86   2  12   0   0   0|8984k  108k
6624M 8228k  272M 9058M| 75   2  23   0   0   0|  21M    0 
6729M 8228k  283M 8943M| 64   1  35   0   0   1|  22M    0 
6835M 8228k  288M 8832M| 52   1  45   0   0   1|9508k    0 
7148M 8232k  300M 8507M| 62   2  36   0   0   0|  23M    0 
7241M 8240k  311M 8403M| 70   1  28   0   0   1|  22M   52k
7342M 8240k  320M 8292M| 63   1  35   0   0   1|  20M    0 
7439M 8240k  332M 8184M| 63   0  36   0   0   1|  23M    0 
7549M 8240k  343M 8063M| 66   1  32   0   0   0|  21M    0 
7668M 8240k  351M 7936M| 71   1  28   0   0   0|  17M    0 
7803M 8248k  359M 7793M| 72   1  26   0   0   0|  16M  312k
7903M 8248k  368M 7683M| 64   1  34   0   0   1|  19M    0 
7931M 8556k  368M 7655M| 44   0  55   0   0   0| 356k    0 
7992M 8556k  379M 7583M| 39   1  58   0   0   2|  22M    0 
8176M 8828k  391M 7387M| 59   1  38   0   0   1|  25M    0 
8443M 8844k  401M 7110M| 65   1  33   0   0   0|  20M  268k
8591M 8844k  413M 6951M| 66   1  33   0   0   0|  22M    0 
8744M 8844k  423M 6787M| 65   1  33   0   0   0|  21M    0 
8819M 8848k  435M 6701M| 52   1  47   0   0   0|  23M    0 
8903M 8852k  435M 6616M| 52   1  47   0   0   0|1552k    0 
8903M 8852k  436M 6615M| 38   0  61   0   0   0| 296k    0 
8908M 8860k  441M 6605M| 47   0  52   0   0   0| 268k  444k
8909M 8860k  449M 6597M| 37   1  62   0   0   0| 132k    0 
8909M 8860k  457M 6587M| 38   1  61   0   0   0| 584k    0 
8910M 8860k  466M 6579M| 38   1  62   0   0   0|4096B    0 
8910M 8860k  474M 6570M| 40   0  59   0   0   0|  40k    0 
8911M 8868k  482M 6562M| 38   0  59   2   0   0|  52k   41M
8913M 8868k  487M 6555M| 33   0  67   0   0   0|  12k    0 
8914M 8868k  487M 6554M| 25   0  74   0   0   0|  48k  120k
8914M 8868k  487M 6554M| 25   0  74   0   0   0| 164k    0 
8909M 8868k  487M 6558M| 26   0  74   0   0   0|  32k    0 
8909M 9300k  487M 6558M| 25   0  74   0   0   0| 468k   84k
8909M 9300k  487M 6558M| 26   0  74   0   0   0| 112k    0 
8909M 9300k  487M 6558M| 25   0  75   0   0   0|  48k    0 
8909M 9300k  487M 6558M| 26   0  74   0   0   0|  20k    0 
8918M 9300k  487M 6549M| 28   0  72   0   0   0|  56k    0 
8917M 9308k  487M 6550M| 25   0  75   0   0   0|  32k   28k
8918M 9308k  487M 6549M| 25   0  74   0   0   0|  36k    0 
8918M 9308k  487M 6549M| 25   0  74   0   0   0|  84k    0 
8912M 9308k  487M 6555M| 26   0  74   0   0   0|  16k    0 
8912M 9308k  487M 6555M| 25   0  74   0   0   0|  24k    0 
8912M 9308k  487M 6555M| 25   0  74   0   0   0|  36k    0 
8912M 9316k  487M 6555M| 25   0  74   0   0   0|  64k   16k
8912M 9316k  487M 6555M| 25   0  74   0   0   0|  32k    0 
8912M 9316k  487M 6555M| 25   0  75   0   0   0|  40k    0 
8912M 9316k  490M 6552M| 26   0  73   0   0   0|  28k    0 
8912M 9316k  498M 6543M| 25   1  74   0   0   0|  40k    0 
8913M 9324k  506M 6535M| 25   0  74   0   0   0|  44k   32k
9066M 9324k  516M 6371M| 52   2  47   0   0   0|  20k    0 
9067M 9324k  533M 6354M| 25   1  74   0   0   0|  48k    0 
9068M 9324k  549M 6337M| 25   1  74   0   0   1|  40k    0 
9068M 9336k  565M 6321M| 24   1  72   1   0   1|  28k   66M
9069M 9344k  581M 6303M| 25   0  73   1   0   1|  48k   22M
9069M 9344k  598M 6287M| 24   1  74   0   0   1|  48k    0 
9070M 9344k  614M 6270M| 25   1  74   0   0   0|  36k    0 
9070M 9344k  631M 6253M| 26   0  73   0   0   0|  36k    0 
9126M 9344k  645M 6182M| 34   1  66   0   0   0|  44k    0 
9127M 9352k  662M 6166M| 25   1  74   0   0   0|  36k   32k
9128M 9352k  677M 6149M| 25   1  73   0   0   1|  24k    0 
9128M 9352k  694M 6132M| 25   0  74   0   0   1| 140k    0 
9128M 9352k  710M 6115M| 26   0  73   0   0   1|4256k    0 
9129M 9352k  718M 6106M| 30   1  69   0   0   0|1572k    0 
9129M 9364k  726M 6098M| 25   0  74   0   0   0|  40k   48k
9130M 9364k  733M 6091M| 25   0  74   0   0   0|  40k    0 
9196M 9368k  735M 6023M| 51   1  48   0   0   0|  80k    0 
9328M 9368k  735M 5890M| 54   1  45   0   0   0|  40k    0 
9329M 9372k  742M 5883M| 29   1  70   0   0   0|  28k    0 
9328M 9380k  752M 5874M| 25   0  74   0   0   1|  20k   56k
9329M 9380k  761M 5864M| 25   0  74   0   0   0|  76k    0 
9329M 9380k  771M 5854M| 26   1  73   0   0   1|  36k    0 
9330M 9380k  780M 5844M| 25   1  74   0   0   1|  20k    0 
9330M 9380k  790M 5834M| 25   1  74   0   0   0|  72k    0 
