[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
15.1G 7328k 93.8M  400M|  0  55  44   0   0   0| 185k    0 
15.1G 7336k 93.8M  400M|  1  44  56   0   0   0| 125M  276k
15.1G 7336k 93.8M  400M|  1  39  60   0   0   0| 954k    0 
15.1G 7336k 93.8M  399M|  0  93   7   0   0   0|  80k    0 
15.1G 7344k 93.8M  399M|  0  99   1   0   0   0| 113k   24k
15.1G 7344k 93.8M  399M|  0  96   3   0   0   0| 128k    0 
15.1G 7352k 93.8M  399M|  0  99   0   0   0   0| 152k   72k
15.1G 7352k 93.8M  399M|  0  52  48   0   0   0| 104k    0 
15.1G 7352k 93.8M  399M|  0  13  87   0   0   0| 216k    0 
15.1G 7352k 93.8M  399M|  0  14  86   0   0   0| 553k    0 
15.1G 7352k 93.8M  399M|  0  14  85   0   0   0|1981k    0 
15.1G 7360k 93.8M  399M|  0  14  86   0   0   0|  11M   56k
15.1G 7360k 93.8M  399M|  1  23  76   0   0   0| 192k    0 
15.1G 7360k 93.8M  399M|  1  39  61   0   0   0|4285k    0 
15.1G 7360k 93.8M  399M|  0  39  61   0   0   0|1621k    0 
15.1G 7360k 93.8M  397M|  1  72  27   0   0   0| 161k   13M
15.1G 7368k 93.8M  397M|  1  39  60   0   0   0|3132k   32k
15.1G 7368k 93.8M  397M|  0  38  61   0   0   0|  24k    0 
15.1G 7368k 93.8M  397M|  0  42  57   0   0   0| 256k    0 
15.1G 7368k 93.8M  397M|  0  61  39   0   0   0|  64k    0 
15.1G 7376k 93.8M  398M|  1  34  64   0   0   0| 184k  399M
15.1G 7384k 93.8M  398M|  0  26  73   0   0   0| 176k   32k
15.1G 7384k 93.9M  398M|  0  26  73   0   0   0|  72k    0 
15.1G 7384k 93.9M  398M|  0  49  51   0   0   0| 353k    0 
15.1G 7384k 93.9M  398M|  1  39  60   0   0   0|  65M    0 
15.1G 7392k 93.9M  398M|  0  39  61   0   0   0|9200k 3448k
15.1G 7400k 93.9M  398M|  1  50  49   0   0   0| 280k   32k
15.1G 7400k 93.9M  398M|  0  27  72   0   0   0|  59M    0 
15.1G 7400k 93.9M  398M|  0  28  72   0   0   0|  14M    0 
15.1G 7400k 93.9M  398M|  1  44  56   0   0   0| 113k    0 
15.1G 7408k 93.9M  398M|  1  26  73   0   0   0| 193k  176k
15.1G 7416k 93.9M  398M|  0  46  54   0   0   0| 130k   32k
15.1G 7416k 93.9M  398M|  0  21  78   0   0   0|1763k  200k
15.1G 7416k 93.9M  398M|  1  16  83   0   0   0|  15M    0 
15.1G 7416k 93.9M  398M|  0  14  86   0   0   0|1344k    0 
15.1G 7416k 93.9M  398M|  1  13  86   0   0   0| 120k    0 
15.1G 7432k 93.9M  398M|  1  46  53   0   0   0|1456k  276k
15.1G 7432k 93.9M  398M|  0  14  86   0   0   0|  64k   56k
15.1G 7432k 93.9M  397M|  0  24  75   0   0   0|  80k    0 
15.1G 7432k 93.9M  397M|  1  37  62   0   0   0| 576k    0 
15.1G 7432k 93.9M  397M|  0  14  86   0   0   0|1368k    0 
15.1G 7448k 93.9M  398M|  1  16  83   0   0   0|  19M  113M
15.1G 7448k 93.9M  397M|  3  17  80   0   0   0| 995k  996M
15.1G 7448k 93.9M  397M|  0  14  86   0   0   0| 445k    0 
15.1G 7448k 93.9M  397M|  0  13  86   0   0   0| 507k    0 
15.1G 7448k 93.9M  397M|  1  78  22   0   0   0|3380k    0 
15.1G 7456k 93.9M  397M|  0  97   3   0   0   0|  81k   44k
15.1G 7464k 93.9M  397M|  0  99   1   0   0   0| 216k  232k
15.1G 7464k 93.9M  397M|  0  74  26   0   0   0|  72k    0 
15.1G 7464k 93.9M  397M|  0  13  86   0   0   0|  56k    0 
15.1G 7464k 93.9M  397M|  1  13  86   0   0   0| 120k    0 
15.1G 7472k 93.9M  397M|  0  22  78   0   0   0|  90k   32k
15.1G 7472k 93.9M  397M|  0  33  67   0   0   0| 104k    0 
15.1G 7480k 93.9M  397M|  0  33  67   0   0   0| 105k   24k
15.1G 7480k 93.9M  397M|  0  26  73   0   0   0| 417k    0 
15.1G 7480k 93.9M  397M|  0  26  74   0   0   0|  48k    0 
15.1G 7488k 93.9M  397M|  0  26  74   0   0   0| 233k  160k
15.1G 7488k 93.9M  397M|  0  26  73   0   0   0| 144k    0 
15.1G 7488k 93.9M  397M|  0  59  41   0   0   0|  96k    0 
15.1G 7488k 94.0M  397M|  1  26  73   0   0   0| 128k    0 
15.1G 7488k 94.0M  397M|  1  26  74   0   0   0|  64k    0 
15.1G 7488k 94.0M  397M|  1  26  73   0   0   0|  80k    0 
15.1G 7504k 94.0M  397M|  0  26  73   0   0   1| 994k   92k
15.1G 7504k 94.0M  397M|  0  26  73   0   0   1| 209k    0 
15.1G 7504k 94.0M  397M|  0  26  73   0   0   0|  80k    0 
15.1G 7504k 94.0M  397M|  0  26  74   0   0   0|  96k  120k
15.1G 7504k 94.0M  397M|  0  26  74   0   0   0| 137k    0 
15.1G 7512k 94.0M  397M|  0  26  74   0   0   0|  32k  284k
15.1G 7512k 94.0M  397M|  1  26  73   0   0   0| 160k    0 
15.1G 7512k 94.0M  397M|  1  26  73   0   0   0| 393k    0 
15.1G 7512k 94.0M  397M|  1  26  74   0   0   0| 136k    0 
15.1G 7520k 94.0M  397M|  1  15  84   0   0   0|1065k  152k
15.1G 7528k 94.0M  397M|  1  13  86   0   0   0| 281k   88k
15.1G 7528k 94.0M  397M|  1  47  52   0   0   0|8750k  200M
15.1G 7528k 94.0M  397M|  1  48  51   0   0   0| 131M    0 
15.1G 7528k 94.0M  397M|  0  69  30   0   0   0|1237k    0 
15.1G 7536k 94.0M  397M|  0  39  61   0   0   0| 167k 4544k
15.1G 7544k 94.0M  397M|  0  49  50   0   0   0| 146k   64k
15.1G 7544k 94.0M  397M|  0  39  61   0   0   0|  97k    0 
15.1G 7544k 94.0M  397M|  1  56  43   0   0   0|  63M    0 
15.1G 7544k 94.0M  397M|  0  32  67   0   0   0| 136k    0 
15.1G 7544k 94.0M  397M|  0  26  74   0   0   0| 121k    0 
15.1G 7560k 94.0M  397M|  0  26  73   0   0   0| 136k  160k
15.1G 7560k 94.0M  397M|  0  27  73   0   0   0| 250k    0 
15.1G 7560k 94.0M  397M|  0  67  33   0   0   0| 129k    0 
15.1G 7560k 94.0M  397M|  1  34  66   0   0   0| 241k    0 
15.1G 7560k 94.0M  397M|  0  27  72   0   0   0| 232k    0 
15.1G 7576k 94.0M  397M|  0  57  42   0   0   0| 146k  240k
15.1G 7576k 94.0M  397M|  0  60  40   0   0   0| 563k    0 
15.1G 7576k 94.0M  397M|  1  54  45   0   0   0|  64k    0 
15.1G 7576k 94.1M  398M|  0  26  73   0   0   0| 226k   95M
15.1G 7576k 94.1M  398M|  0  27  72   0   0   1|  93k   96M
15.1G 7584k 94.0M  398M|  1  62  37   0   0   0|4547k   96M
15.1G 7592k 94.1M  397M|  2  31  67   0   0   0|1593k  522M
15.1G 7592k 94.1M  397M|  0  31  69   0   0   0| 268k    0 
15.1G 7592k 94.1M  397M|  0  69  31   0   0   0|  49k    0 
15.1G 7592k 94.1M  397M|  1  62  37   0   0   0| 275k    0 
15.1G 7600k 94.1M  397M|  0  47  52   0   0   0| 128k   44k
15.1G 7608k 94.1M  397M|  0  46  54   0   0   0|1123k 2444k
15.1G 7608k 94.1M  397M|  0  38  60   0   0   1| 145k    0 
15.1G 7608k 94.1M  397M|  0  38  61   0   0   0|  97k    0 
15.1G 7608k 94.1M  397M|  0  39  61   0   0   0| 348k    0 
15.1G 7616k 94.1M  397M|  1  39  61   0   0   0| 122k  132k
15.1G 7616k 94.1M  397M|  0  44  55   0   0   0|  80k  152k
15.1G 7624k 94.1M  397M|  0  39  61   0   0   0|  64k   24k
15.1G 7624k 94.1M  397M|  1  39  61   0   0   0| 153k    0 
15.1G 7624k 94.1M  397M|  0  38  61   0   0   0|  49k 8192B
15.1G 7632k 94.1M  397M|  0  39  61   0   0   0|  88k  168k
15.1G 7632k 94.1M  397M|  1  39  61   0   0   0| 177k    0 
15.1G 7632k 94.1M  397M|  0  39  61   0   0   0| 144k    0 
15.1G 7632k 94.1M  397M|  0  38  61   0   0   0| 104k    0 
15.1G 7632k 94.1M  397M|  0  50  50   0   0   0| 233k    0 
15.1G 7640k 94.1M  397M|  0  41  59   0   0   0|  48k   32k
15.1G 7648k 94.1M  397M|  0  39  60   0   0   0| 112k   24k
15.1G 7648k 94.1M  396M|  0  38  61   0   0   0|  97k    0 
15.1G 7648k 94.1M  396M|  1  39  60   0   0   0| 447k    0 
15.1G 7648k 94.1M  396M|  0  86  14   0   0   0| 499k  136k
15.1G 7656k 94.1M  396M|  0  99   0   0   0   0| 273k   32k
15.1G 7656k 94.1M  396M|  0  96   4   0   0   0|  32k    0 
15.1G 7656k 94.1M  396M|  1  14  86   0   0   0| 121k    0 
15.1G 7656k 94.1M  396M|  0  13  86   0   0   0| 128k    0 
15.1G 7664k 94.1M  396M|  0  13  86   0   0   0|  64k  176k
15.1G 7672k 94.1M  396M|  1  14  85   0   0   0|  97k   32k
15.1G 7672k 94.2M  396M|  0  13  87   0   0   0| 168k    0 
15.1G 7672k 94.2M  396M|  1  25  74   0   0   0| 138k  161M
15.1G 7672k 94.2M  396M|  0  26  74   0   0   0|  72k    0 
15.1G 7672k 94.2M  396M|  0  34  66   0   0   0| 956k    0 
15.1G 7688k 94.1M  396M|  0  38  61   0   0   0|  48k   76k
15.1G 7688k 94.2M  396M|  0  67  32   0   0   0|  89k    0 
15.1G 7688k 94.2M  396M|  0  38  61   0   0   0| 160k 2504k
15.1G 7688k 94.2M  396M|  1  38  61   0   0   0| 512k    0 
15.1G 7688k 94.2M  396M|  1  49  51   0   0   0| 195k    0 
15.1G 7696k 94.2M  396M|  1  54  46   0   0   0| 233k  104k
15.1G 7696k 94.2M  396M|  1  53  47   0   0   0| 120k    0 
15.1G 7704k 94.2M  396M|  1  44  55   0   0   0| 115k   97M
15.1G 7704k 94.2M  396M|  0  27  73   0   0   0| 128k    0 
15.1G 7704k 94.2M  396M|  1  44  55   0   0   0| 233k  348M
15.1G 7712k 94.2M  396M|  0  26  74   0   0   0| 104k   56k
15.1G 7712k 94.2M  395M|  0  26  73   0   0   0| 112k    0 
15.1G 7712k 94.2M  395M|  1  34  66   0   0   0|  88k  112k
15.1G 7720k 94.2M  395M|  0  53  46   0   0   0| 104k  224k
15.1G 7720k 94.2M  395M|  0  55  44   0   0   1| 473k    0 
15.1G 7728k 94.2M  395M|  0  54  45   0   0   0|1675k   32k
15.1G 7728k 94.2M  395M|  1  27  73   0   0   0| 154k   50M
15.1G 7728k 94.2M  395M|  0  26  73   0   0   0| 133k   44M
15.1G 7728k 94.2M  395M|  0  27  72   0   0   1| 268k   52M
15.1G 7736k 94.2M  396M|  1  28  71   0   0   0| 326k  376M
15.1G 7736k 94.2M  396M|  0  34  65   0   0   1| 160k    0 
15.1G 7744k 94.2M  396M|  0  50  50   0   0   0| 128k   32k
15.1G 7744k 94.2M  396M|  0  55  45   0   0   0| 144k    0 
15.1G 7744k 94.2M  396M|  0  39  61   0   0   0|  96k    0 
15.1G 7752k 94.2M  396M|  1  38  61   0   0   0| 805k 2272k
15.1G 7752k 94.2M  396M|  0  39  60   0   0   0|1513k    0 
15.1G 7760k 94.2M  396M|  1  30  69   0   0   0| 112k   32k
15.1G 7760k 94.2M  396M|  0  26  73   0   0   0|  96k    0 
15.1G 7760k 94.2M  396M|  0  26  73   0   0   0|  80k    0 
15.1G 7768k 94.2M  396M|  0  26  73   0   0   1| 136k  192k
15.1G 7768k 94.3M  396M|  0  26  74   0   0   0| 160k    0 
15.1G 7776k 94.3M  396M|  0  26  74   0   0   0|  80k   32k
15.1G 7776k 94.3M  396M|  0  26  73   0   0   0|  96k    0 
15.1G 7776k 94.3M  396M|  0  26  73   0   0   0| 136k   72k
15.1G 7776k 94.3M  396M|  0  27  73   0   0   0| 152k    0 
15.1G 7784k 94.3M  396M|  0  26  73   0   0   0| 208k  136k
15.1G 7792k 94.3M  396M|  0  26  74   0   0   0|  56k  100k
15.1G 7792k 94.3M  396M|  0  26  74   0   0   0|  56k    0 
15.1G 7792k 94.3M  396M|  1  26  73   0   0   0| 152k  100k
15.1G 7792k 94.3M  396M|  0  26  74   0   0   0|  32k    0 
15.1G 7792k 94.3M  396M|  0  65  35   0   0   0| 112k    0 
15.1G 7808k 94.3M  396M|  0  26  73   0   0   0| 112k  104k
15.1G 7808k 94.3M  396M|  1  25  74   0   0   0| 104k  112k
15.1G 7808k 94.3M  396M|  0  40  60   0   0   0|1092k   16k
15.1G 7808k 94.3M  396M|  1  43  57   0   0   0| 144k    0 
15.1G 7808k 94.3M  397M|  1  74  25   0   0   0|1712k   96M
15.1G 7816k 94.3M  397M|  0  38  61   0   0   0| 104k   56k
15.1G 7816k 94.3M  397M|  1  39  61   0   0   0|  88k    0 
15.1G 7824k 94.3M  397M|  1  69  31   0   0   0| 360k 2540k
15.1G 7824k 94.3M  397M|  1  99   0   0   0   0| 477k    0 
15.1G 7824k 94.3M  397M|  1  98   1   0   0   0| 191k  202M
15.1G 7832k 94.3M  397M|  0  83  17   0   0   0|  80k   32k
15.1G 7832k 94.3M  397M|  0  37  63   0   0   0|  56k    0 
15.1G 7840k 94.3M  397M|  0  26  73   0   0   0| 120k   24k
15.1G 7840k 94.3M  397M|  0  27  73   0   0   0| 112k    0 
15.1G 7840k 94.3M  397M|  0  38  61   0   0   0| 144k  168k
15.1G 7848k 94.3M  397M|  0  27  72   0   0   0| 104k   32k
15.1G 7848k 94.3M  397M|  1  26  73   0   0   0|  88k    0 
15.1G 7848k 94.3M  397M|  1  26  73   0   0   0| 195k   47M
15.1G 7848k 94.3M  396M|  1  65  34   0   0   0| 381k   70M
15.1G 7856k 94.3M  397M|  1  26  73   0   0   0| 141k   51M
15.1G 7864k 94.3M  396M|  1  26  73   0   0   0| 124k  163M
15.1G 7864k 94.3M  396M|  0  34  66   0   0   0|  64k    0 
15.1G 7864k 94.3M  396M|  0  49  51   0   0   0|  32k   52k
15.1G 7864k 94.3M  397M|  1  27  73   0   0   0| 308k   52M
15.1G 7872k 94.3M  397M|  0  27  73   0   0   0|  92k   48M
15.1G 7880k 94.3M  396M|  1  26  73   0   0   0| 164k  159M
15.1G 7880k 94.4M  396M|  0  26  73   0   0   0|  66k    0 
15.1G 7880k 94.4M  396M|  1  48  52   0   0   0| 143k   44M
15.1G 7880k 94.4M  397M|  1  26  73   0   0   0|  69k   87M
15.1G 7888k 94.4M  397M|  0  28  71   0   0   0|  92k   34M
15.1G 7896k 94.4M  397M|  0  45  54   0   0   0| 170k   88k
15.1G 7896k 94.4M  397M|  0  28  72   0   0   0|  64k    0 
15.1G 7896k 94.4M  397M|  0  57  43   0   0   0| 104k    0 
15.1G 7896k 94.4M  397M|  0  26  74   0   0   0| 353k   64k
15.1G 7904k 94.4M  396M|  1  27  72   0   0   1| 106k  145M
15.1G 7912k 94.4M  396M|  0  26  73   0   0   0|  96k   52k
15.1G 7912k 94.4M  396M|  0  27  73   0   0   0|2206k    0 
15.1G 7912k 94.4M  396M|  0  26  74   0   0   0| 403k    0 
15.1G 7912k 94.4M  396M|  0  26  73   0   0   0| 249k    0 
15.1G 7912k 94.4M  396M|  1  26  73   0   0   0| 560k    0 
15.1G 7928k 94.4M  396M|  0  26  73   0   0   1|  97k   56k
15.1G 7928k 94.4M  396M|  0  26  73   0   0   0| 120k    0 
15.1G 7928k 94.4M  396M|  0  26  73   0   0   0|  96k  144k
15.1G 7928k 94.4M  396M|  0  26  74   0   0   0|  40k   88k
15.1G 7928k 94.4M  396M|  0  27  73   0   0   0| 652k    0 
15.1G 7936k 94.4M  396M|  0  28  71   0   0   0|9282k   32k
15.1G 7936k 94.4M  396M|  1  26  73   0   0   0| 120k    0 
15.1G 7936k 94.4M  396M|  1  26  74   0   0   0| 104k    0 
15.1G 7944k 94.4M  396M|  1  26  73   0   0   0| 137k   24k
15.1G 7944k 94.4M  396M|  1  65  34   0   0   0|  40k  128k
15.1G 7952k 94.4M  396M|  0  26  73   0   0   0| 144k   32k
15.1G 7952k 94.4M  396M|  1  22  78   0   0   0| 120k    0 
15.1G 7952k 94.4M  396M|  1  34  66   0   0   0| 126M    0 
15.1G 7952k 94.4M  396M|  1  49  51   0   0   0| 569k   12k
15.1G 7960k 94.4M  397M|  0  39  60   0   0   0| 172k   54M
15.1G 7968k 94.4M  396M|  0  54  45   0   0   0|  56k   44k
15.1G 7968k 94.4M  397M|  0  57  42   0   0   0|  63M    0 
15.1G 7968k 94.5M  397M|  1  55  44   0   0   0|2450k    0 
15.1G 7968k 94.5M  396M|  0  43  56   0   0   0|  80k  108k
15.1G 7976k 94.5M  396M|  1  65  33   0   0   0| 280k   98M
15.1G 7984k 94.5M  396M|  0  47  53   0   0   0| 589k   48M
15.1G 7984k 94.5M  399M|  2  60  38   0   0   0| 138M   95M
15.1G 7984k 94.5M  399M|  2  35  64   0   0   0| 138M    0 
15.1G 7984k 94.5M  399M|  1  35  64   0   0   0|  25M   72k
15.1G 7992k 94.5M  399M|  0  34  65   0   0   0|  12M 1368k
15.1G 8000k 94.5M  399M|  1  39  60   0   0   0|  13M   72k
15.1G 8000k 94.5M  399M|  0  15  85   0   0   0| 169k    0 
15.1G 8000k 94.5M  399M|  1  44  55   0   0   0| 256k    0 
15.1G 8000k 94.5M  399M|  0  28  71   0   0   0| 258k    0 
15.1G 8008k 94.5M  400M|  1  39  60   0   0   0| 192k  232k
15.1G 8016k 94.5M  400M|  0  26  73   0   0   0|  80k   32k
15.1G 8016k 94.5M  400M|  1  24  76   0   0   0|  64k    0 
15.1G 8016k 94.5M  400M|  0  45  55   0   0   0| 184k    0 
15.1G 8016k 94.5M  400M|  0  14  86   0   0   0| 168k    0 
15.1G 8016k 94.5M  399M|  0  22  78   0   0   0| 745k    0 
15.1G 8024k 94.5M  399M|  1  53  47   0   0   0|  58M   96k
15.1G 8032k 94.5M  399M|  0  39  61   0   0   0|  13M   32k
15.1G 8032k 94.5M  399M|  0  39  60   0   0   0|2552k    0 
15.1G 8032k 94.5M  399M|  1  60  39   0   0   0|  65M    0 
15.1G 8032k 94.5M  399M|  1  39  61   0   0   0| 161k  120k
15.1G 8040k 94.5M  399M|  0  39  61   0   0   0| 146k  144k
15.1G 8048k 94.5M  399M|  1  88  11   0   0   0|2456k   32k
15.1G 8048k 94.5M  399M|  0  99   0   0   0   0|  64k    0 
15.1G 8048k 94.5M  399M|  0  97   3   0   0   0|3091k    0 
15.1G 8048k 94.5M  399M|  0  99   0   0   0   0| 505k   28k
15.1G 8048k 94.5M  399M|  0  69  30   0   0   0|4495k    0 
15.1G 8064k 94.5M  399M|  0  14  86   0   0   0|1725k   88k
15.1G 8064k 94.5M  397M|  1  14  86   0   0   0| 156k   63M
15.1G 8064k 94.5M  397M|  0  13  86   0   0   0| 338k    0 
15.1G 8064k 94.5M  397M|  0  13  87   0   0   0|  72k   76k
15.1G 8064k 94.5M  397M|  0  35  65   0   0   0| 153k    0 
15.1G 8072k 94.5M  397M|  1  38  61   0   0   0|  88k  100k
15.1G 8080k 94.5M  397M|  3  43  54   0   0   1| 149k  703M
15.1G 8080k 94.6M  397M|  0  58  42   0   0   0| 145k    0 
15.1G 8080k 94.6M  397M|  0  26  73   0   0   0| 113k   72k
15.1G 8080k 94.6M  397M|  0  26  74   0   0   0| 106k    0 
15.1G 8088k 94.6M  397M|  0  26  72   0   0   1| 171k   56k
15.1G 8088k 94.6M  397M|  0  50  49   0   0   0| 449k    0 
15.1G 8096k 94.6M  397M|  0  44  55   0   0   0| 210k 2264k
15.1G 8096k 94.6M  397M|  0  52  47   0   0   0| 178k    0 
15.1G 8096k 94.6M  397M|  0  39  61   0   0   0|  96k    0 
15.1G 8104k 94.6M  397M|  1  67  33   0   0   0|  55M   32k
15.1G 8104k 94.6M  397M|  1  39  61   0   0   0|  15M    0 
15.1G 8112k 94.6M  397M|  0  38  61   0   0   1|3961k  176k
15.1G 8112k 94.6M  397M|  0  27  73   0   0   0| 411k    0 
15.1G 8112k 94.6M  397M|  0  26  74   0   0   0| 180k    0 
15.1G 8120k 94.6M  397M|  1  56  43   0   0   0|  88k   32k
15.1G 8120k 94.6M  397M|  1  26  73   0   0   0|  80k    0 
15.1G 8128k 94.6M  397M|  1  48  51   0   0   0| 144k  200k
15.1G 8128k 94.6M  397M|  1  26  74   0   0   0| 113k    0 
15.1G 8128k 94.6M  397M|  0  26  74   0   0   0| 114k    0 
15.1G 8136k 94.6M  397M|  0  26  74   0   0   0| 176k   32k
15.1G 8136k 94.6M  397M|  0  26  74   0   0   0|  81k    0 
15.1G 8136k 94.6M  397M|  1  26  73   0   0   0|  18M    0 
15.1G 8144k 94.6M  397M|  0  26  73   0   0   0|  83k  284k
15.1G 8144k 94.6M  397M|  0  39  61   0   0   0| 733k    0 
15.1G 8152k 94.6M  397M|  0  99   1   0   0   0|  88k   32k
15.1G 8152k 94.6M  397M|  0  99   0   0   0   0| 129k    0 
15.1G 8152k 94.6M  397M|  0  99   0   0   0   0| 121k    0 
15.1G 8152k 94.6M  397M|  0  97   2   0   0   0|  72k    0 
15.1G 8160k 94.6M  396M|  0  99   1   0   0   0| 164k  984k
15.1G 8168k 94.7M  396M|  0  56  43   0   0   0|  64k  144k
15.1G 8168k 94.7M  396M|  0  13  87   0   0   0|  72k    0 
15.1G 8168k 94.7M  397M|  1  16  83   0   0   0| 196k  412M
15.1G 8168k 94.7M  397M|  1  14  86   0   0   0|  65k    0 
15.1G 8168k 94.7M  397M|  0  14  86   0   0   0|  49k    0 
15.1G 8184k 94.7M  397M|  0  17  83   0   0   0| 201k 1384k
15.1G 8184k 94.7M  397M|  0  26  73   0   0   0|  16k    0 
15.1G 8184k 94.7M  397M|  1  26  73   0   0   0| 309k   68M
15.1G 8184k 94.7M  397M|  0  26  74   0   0   0| 144k    0 
15.1G 8184k 94.7M  397M|  0  26  73   0   0   1| 176k    0 
15.1G 8192k 94.7M  397M|  0  15  84   0   0   0| 116k   32k
15.1G 8200k 94.7M  397M|  1  13  86   0   0   0| 136k 5072k
15.1G 8200k 94.7M  397M|  0  14  86   0   0   0| 144k    0 
15.1G 8200k 94.7M  397M|  0  13  86   0   0   0|1025k    0 
15.1G 8200k 94.7M  397M|  0  14  86   0   0   0| 184k    0 
15.1G 8208k 94.7M  397M|  0  14  86   0   0   0|  96k   32k
15.1G 8208k 94.7M  397M|  0  13  86   0   0   0| 144k    0 
15.1G 8216k 94.7M  397M|  1  18  81   0   0   0|  67M   24k
15.1G 8216k 94.7M  397M|  2  48  51   0   0   0| 141M  416k
15.1G 8216k 94.7M  397M|  0  82  17   0   0   0|  63M    0 
15.1G 8224k 94.7M  396M|  0  40  59   0   0   0|  80k   32k
15.1G 8224k 94.7M  397M|  1  39  61   0   0   0|  80k    0 
15.1G 8224k 94.7M  397M|  0  39  61   0   0   0|9172k    0 
15.1G 8232k 94.7M  397M|  1  65  34   0   0   0| 127M  176k
15.1G 8232k 94.7M  397M|  0  41  59   0   0   0|  48k    0 
15.1G 8240k 94.7M  397M|  0  60  40   0   0   0| 129k   32k
15.1G 8240k 94.7M  397M|  1  39  61   0   0   0| 136k    0 
15.1G 8240k 94.7M  397M|  0  30  69   0   0   0| 134k   42M
15.1G 8240k 94.7M  396M|  0  51  49   0   0   0|  42k   28M
15.1G 8248k 94.7M  396M|  0  54  45   0   0   0| 104k  156k
15.1G 8256k 94.7M  396M|  0  26  73   0   0   0| 145k   96k
15.1G 8256k 94.7M  396M|  0  26  73   0   0   0|  96k 2960k
15.1G 8256k 94.7M  396M|  0  42  58   0   0   0|1054k    0 
15.1G 8256k 94.7M  396M|  0  67  33   0   0   0| 137k    0 
15.1G 8256k 94.7M  396M|  1  39  60   0   0   0|  80k  152k
15.1G 8264k 94.7M  396M|  1  39  60   0   0   0| 320k   52k
15.1G 8272k 94.7M  396M|  1  54  46   0   0   0|  23M  728k
15.1G 8272k 94.7M  396M|  0  72  28   0   0   0| 724k    0 
15.1G 8272k 94.8M  396M|  1  57  43   0   0   0| 240k    0 
15.1G 8272k 94.8M  396M|  1  41  59   0   0   0|  32k    0 
15.1G 8280k 94.8M  396M|  1  76  23   0   0   0| 161k   32k
15.1G 8288k 94.8M  396M|  0  42  58   0   0   0| 442k  176k
15.1G 8288k 94.8M  396M|  1  39  61   0   0   0| 152k    0 
15.1G 8288k 94.8M  396M|  1  96   3   0   0   0| 294k  125M
15.1G 8288k 94.8M  396M|  0  99   0   0   0   0| 523k    0 
15.1G 8296k 94.8M  396M|  0 100   0   0   0   0| 136k   32k
15.1G 8296k 94.8M  396M|  0  98   2   0   0   0| 945k    0 
15.1G 8304k 94.8M  396M|  0  98   1   0   0   0| 120k   24k
15.1G 8304k 94.8M  396M|  1  32  66   0   0   0| 131k  360M
15.1G 8304k 94.8M  396M|  0  26  73   0   0   0|  56k    0 
15.1G 8312k 94.8M  396M|  0  26  74   0   0   0| 152k   32k
15.1G 8312k 94.8M  396M|  0  26  74   0   0   0|  97k    0 
15.1G 8312k 94.8M  395M|  0  26  73   0   0   1|1172k    0 
15.1G 8320k 94.8M  395M|  0  37  62   0   0   0| 154k 2280k
15.1G 8320k 94.8M  395M|  1  39  61   0   0   0|  88k    0 
15.1G 8328k 94.8M  395M|  0  39  61   0   0   0| 128k   32k
15.1G 8328k 94.8M  395M|  0  53  46   0   0   0| 112k    0 
15.1G 8328k 94.8M  395M|  0  38  61   0   0   0|   0     0 
15.1G 8336k 94.8M  395M|  0  39  61   0   0   0| 152k  120k
15.1G 8336k 94.8M  395M|  1  43  56   0   0   0|7031k  125M
15.1G 8344k 94.8M  395M|  1  41  59   0   0   0| 144k  184k
15.1G 8344k 94.8M  395M|  1  37  62   0   0   0| 207k   78M
15.1G 8344k 94.8M  395M|  1  38  62   0   0   0| 184k   85M
15.1G 8352k 94.8M  395M|  0  26  73   0   0   0| 113k 2352k
15.1G 8352k 94.8M  395M|  1  16  83   0   0   0| 183k  373M
15.1G 8360k 94.8M  395M|  0  14  86   0   0   0| 120k  180k
15.1G 8360k 94.8M  395M|  1  14  86   0   0   0|  32k    0 
15.1G 8360k 94.8M  395M|  0  14  86   0   0   0| 386k    0 
15.1G 8368k 94.8M  395M|  0  13  86   0   0   0| 120k 1272k
15.1G 8368k 94.9M  395M|  0  25  74   0   0   0|  56k    0 
15.1G 8376k 94.8M  395M|  0  14  86   0   0   0|  96k  180k
15.1G 8376k 94.9M  395M|  1  14  86   0   0   0| 120k    0 
15.1G 8376k 94.9M  395M|  0  13  86   0   0   0|  64k    0 
15.1G 8384k 94.8M  395M|  1  14  86   0   0   0| 112k  168k
15.1G 8384k 94.9M  395M|  1  14  86   0   0   0| 145k    0 
15.1G 8384k 94.9M  395M|  1  13  86   0   0   0| 145k    0 
15.1G 8392k 94.9M  395M|  1  14  86   0   0   0|  88k   32k
15.1G 8392k 94.9M  395M|  0  13  86   0   0   0| 129k    0 
15.1G 8392k 94.9M  395M|  0  13  86   0   0   0|  96k    0 
15.1G 8400k 94.9M  395M|  1  14  86   0   0   0| 112k   24k
15.1G 8400k 94.9M  395M|  0  13  86   0   0   0| 193k    0 
15.1G 8408k 94.9M  395M|  0  13  86   0   0   0|  80k   32k
15.1G 8408k 94.9M  395M|  0  14  86   0   0   0| 217k    0 
15.1G 8408k 94.9M  395M|  0  14  86   0   0   0| 160k  112k
15.1G 8408k 94.9M  395M|  0  14  86   0   0   0| 129k    0 
