[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
15.4G 2696k 48.4M  165M| 99   1   0   0   0   0|  40k   16k
15.4G 2696k 48.4M  165M| 91   1   8   0   0   0|  28k    0 
15.4G 2696k 48.4M  165M| 84   0  16   0   0   0|  16k    0 
15.4G 2696k 48.4M  165M| 94   0   5   0   0   0|  52k    0 
15.4G 2696k 48.4M  165M| 98   1   1   0   0   0|  32k    0 
15.4G 2704k 48.4M  165M| 89   0  11   0   0   0|  28k   20k
15.4G 2704k 48.5M  165M| 82   1  17   0   0   0|  76k    0 
15.4G 2704k 48.4M  165M| 91   1   8   0   0   0|  16k    0 
15.4G 2704k 48.4M  165M|100   0   0   0   0   0|  44k    0 
15.4G 2704k 48.5M  165M| 92   0   8   0   0   0|  36k    0 
15.4G 2716k 48.5M  165M|100   0   0   0   0   0|  44k   60k
15.4G 2716k 48.5M  165M| 99   1   0   0   0   0|  32k    0 
15.4G 2716k 48.4M  165M| 91   1   8   0   0   0|  44k    0 
15.4G 2716k 48.5M  165M| 99   1   0   0   0   0|  16k    0 
15.4G 2716k 48.4M  165M| 87   1  12   0   0   0|  40k   12k
15.4G 2724k 48.5M  164M| 99   1   0   0   0   0|  56k   32k
15.4G 2724k 48.5M  164M| 95   0   4   0   0   0|  16k    0 
15.4G 2724k 48.5M  165M| 70   0  30   0   0   0|  48k    0 
15.4G 2724k 48.5M  164M| 90   1   9   0   0   0|  68k    0 
15.4G 2724k 48.5M  164M| 92   0   8   0   0   0|  16k   92k
15.4G 2732k 48.5M  163M|100   0   0   0   0   0|  28k   44k
15.4G 2732k 48.5M  163M|100   0   0   0   0   0|  28k    0 
15.4G 2732k 48.5M  163M|100   0   0   0   0   0|  36k    0 
15.4G 2732k 48.5M  163M| 90   1   9   0   0   0|  32k    0 
15.4G 2732k 48.5M  163M| 99   1   0   0   0   0|  40k   92k
15.4G 2732k 48.5M  163M| 91   1   9   0   0   0|  40k    0 
15.4G 2740k 48.5M  163M| 89   1  10   0   0   0|  28k   52k
15.4G 2740k 48.5M  163M| 92   1   8   0   0   0| 132k    0 
15.4G 2740k 48.5M  163M| 97   0   2   0   0   0|  28k    0 
15.4G 2740k 48.5M  163M| 74   0  26   0   0   0|  32k   76k
15.4G 2740k 48.5M  163M| 90   1   9   0   0   0|  32k    0 
15.4G 2748k 48.5M  163M|100   0   0   0   0   0|  24k   32k
15.4G 2748k 48.5M  163M|100   0   0   0   0   0|  44k    0 
15.4G 2748k 48.5M  163M| 99   0   0   0   0   0|  40k    0 
15.4G 2748k 48.5M  163M| 92   0   8   0   0   0|  32k    0 
15.4G 2748k 48.5M  163M| 99   1   0   0   0   0|  24k    0 
15.4G 2756k 48.5M  163M| 91   1   8   0   0   0|  28k   16k
15.4G 2756k 48.5M  163M| 90   1   9   0   0   0|  28k    0 
15.4G 2756k 48.5M  163M| 78   1  22   0   0   0|  44k    0 
15.4G 2756k 48.5M  163M|100   0   0   0   0   0|  44k    0 
15.4G 2756k 48.6M  163M| 90   0  10   0   0   0|  44k    0 
15.4G 2764k 48.6M  163M| 86   0  13   0   0   0|  20k   24k
15.4G 2764k 48.6M  163M| 91   1   8   0   0   0|  68k    0 
15.4G 2764k 48.5M  163M| 92   1   8   0   0   0|  44k    0 
15.4G 2764k 48.6M  163M|100   0   0   0   0   0|  32k    0 
15.4G 2764k 48.6M  163M|100   0   0   0   0   0|  36k    0 
15.4G 2764k 48.6M  163M|100   0   0   0   0   0|  56k    0 
15.4G 2772k 48.6M  163M| 90   1   9   0   0   0|  36k   20k
15.4G 2772k 48.6M  163M| 99   1   0   0   0   0|  28k    0 
15.4G 2772k 48.6M  163M| 90   1   9   0   0   0|  32k  120k
15.4G 2772k 48.6M  163M| 91   1   8   0   0   0|  32k    0 
15.4G 2772k 48.6M  163M| 92   0   8   0   0   0|  28k    0 
15.4G 2780k 48.6M  163M| 97   0   2   0   0   0|  40k   44k
15.4G 2780k 48.6M  163M| 69   1  31   0   0   0|  28k    0 
15.4G 2780k 48.6M  162M| 91   1   8   0   0   0|  48k   60k
15.4G 2780k 48.6M  162M| 99   1   0   0   0   0|  24k    0 
15.4G 2780k 48.6M  162M|100   0   0   0   0   0|  36k    0 
15.4G 2788k 48.6M  162M|100   0   0   0   0   0|  48k   56k
15.4G 2788k 48.6M  162M| 92   0   8   0   0   0|  24k    0 
15.4G 2788k 48.6M  162M| 99   1   0   0   0   0|  36k    0 
15.4G 2788k 48.6M  162M| 91   1   8   0   0   0|  36k   52k
15.4G 2788k 48.6M  162M| 87   1  12   0   0   0|  24k    0 
15.4G 2788k 48.6M  162M| 83   1  16   0   0   0|  24k    0 
15.4G 2796k 48.6M  162M|100   0   0   0   0   0|  48k   60k
15.4G 2796k 48.6M  162M| 89   0  11   0   0   0|  24k    0 
15.4G 2592k 63.0M  154M| 76   2  20   0   0   0| 768k   21M
15.4G 1500k 46.2M  170M| 93   3   4   0   0   0| 556k   14M
15.4G 1232k 57.0M  160M| 88   3   9   0   0   0| 480k   32M
15.1G 2560k 99.0M  356M| 17   3  77   2   0   0|  44M   34M
15.1G 8684k 76.9M  365M|  1   3  92   3   0   1|  71M 6660k
15.2G 9748k  100M  280M| 19   2  78   1   0   0|  24M 4096B
15.3G 9760k  119M  166M| 22   1  75   1   0   0|  18M    0 
15.4G 1448k 56.7M  161M| 35   3  59   1   0   1|  27M    0 
15.4G  820k 58.2M  159M| 12   3  76   8   0   1|  67M   61M
15.4G 1104k 59.1M  155M| 18   3  72   6   0   0|  90M   60M
15.4G  496k 81.4M  153M| 70   7  14   8   0   1| 163M 9736k
15.4G  496k 85.7M  150M| 96   2   2   0   0   0|5592k 1860k
15.3G  484k  102M  144M| 76   6  16   1   0   1| 215M 2056k
15.3G  472k  103M  146M| 83   7   8   1   0   0| 270M 5232k
15.3G  456k 90.2M  161M| 80   6  11   2   0   1| 252M 1092k
15.3G  488k  107M  160M| 78   5  16   0   0   1| 169M  424k
15.3G  488k  110M  156M| 68   4  18  10   0   1| 128M   60k
15.3G  592k  111M  156M| 66   6  13  14   0   1| 239M   80k
15.3G  512k  104M  162M| 86   6   8   0   0   1| 232M  452k
15.3G  468k  116M  149M| 81   4  15   0   0   0| 172M   72k
15.3G  448k  107M  160M| 86   6   8   0   0   1| 238M  452k
15.3G  440k 99.4M  166M| 85   5  10   0   0   1| 180M  112k
15.3G  452k 99.5M  165M| 79   6  13   1   0   0| 234M  244k
15.3G  432k  115M  152M| 86   6   8   0   0   1| 236M  120k
15.3G  432k  115M  150M| 79   4  16   0   0   0| 175M  160k
15.3G  440k  112M  153M| 84   6   9   0   0   1| 236M  348k
15.3G 2632k 85.6M  171M| 86   5   8   0   0   0| 192M  356k
15.3G  452k  110M  154M| 77   6  15   1   0   0| 222M  316k
15.3G  440k 96.7M  167M| 85   6   8   0   0   0| 234M  132k
15.3G  428k  112M  150M| 79   5  15   0   0   0| 179M  100k
15.3G  436k  108M  155M| 85   6   9   0   0   1| 233M  412k
15.3G  400k 88.3M  172M| 86   6   8   0   0   1| 213M   64k
15.3G  484k  105M  156M| 77   6  16   1   0   1| 202M   68k
15.3G  404k  104M  150M| 84   7   8   1   0   1| 286M  264k
15.3G  396k 84.0M  164M| 81   6  11   1   0   1| 222M  264k
15.3G  392k 82.8M  166M| 76   7  15   1   0   1| 242M  548k
15.3G  400k 88.6M  163M| 82   7   9   1   0   1| 238M  732k
15.3G  496k 91.2M  159M| 93   1   5   0   0   0|  20M  152k
15.3G  508k 99.8M  149M| 80   2  18   0   0   0|8812k    0 
15.3G 1024k 96.8M  152M| 17   4  76   2   0   0|  84M   68M
15.3G 1152k 89.8M  155M| 31   4  58   7   0   0| 144M   51M
15.4G  380k 82.7M  148M| 79   6   7   7   0   1| 162M 2368k
15.4G  624k 79.0M  155M| 95   3   2   0   0   0|  13M  908k
15.4G  448k 82.1M  156M| 80   7  12   1   0   0| 197M 1684k
15.4G  448k 92.1M  148M| 75   7  16   1   0   1| 232M  348k
15.4G  520k 77.8M  162M| 81   8  10   1   0   1| 239M  520k
15.4G  376k 92.7M  149M| 82   7  10   1   0   0| 278M  796k
15.4G  512k 78.3M  163M| 78   6  13   3   0   1| 197M 1076k
15.4G  428k 82.5M  157M| 77   7  15   1   0   0| 248M  276k
15.4G  412k 76.0M  165M| 81   8  10   0   0   1| 249M  404k
15.4G  392k 90.6M  150M| 79   7  12   2   0   1| 239M  368k
15.4G  400k 84.8M  155M| 79   6  12   1   0   1| 222M  276k
15.4G  396k 93.1M  146M| 75   6  17   1   0   0| 211M   92k
15.4G  364k 90.6M  148M| 83   6   9   2   0   1| 219M  120k
15.4G  364k 78.5M  161M| 81   7  10   1   0   0| 275M   44k
15.4G  368k 83.3M  155M| 77   8  13   1   0   0| 239M  736k
15.4G  372k 86.7M  152M| 78   5  14   2   0   1| 201M  324k
15.4G  368k 78.8M  163M| 77   6  16   1   0   0| 238M  172k
15.4G  364k 78.0M  163M| 82   6  10   1   0   1| 210M  232k
15.4G  348k 84.6M  154M| 81   7   9   2   0   0| 262M  396k
15.4G  348k 84.9M  154M| 77   6  13   3   0   1| 226M  332k
15.4G  348k 81.0M  158M| 76   6  17   0   0   0| 222M   36k
15.4G  352k 82.4M  157M| 83   7  10   0   0   0| 247M   92k
15.4G  516k 82.6M  157M| 77   7  12   2   0   1| 248M  444k
15.4G  448k 89.8M  147M| 78   7  12   3   0   1| 240M   96k
15.4G  416k 83.4M  155M| 79   5  14   2   0   1| 199M  120k
15.4G  388k 86.5M  153M| 78   7  14   1   0   0| 243M  400k
15.4G  392k 89.9M  150M| 81   7  10   1   0   1| 252M  224k
15.4G  376k 84.4M  156M| 80   7  11   1   0   0| 250M  348k
15.4G  580k 75.1M  163M| 79   6  12   3   0   1| 187M  184k
15.4G  604k 78.6M  157M| 37   2  58   1   0   2|  60M    0 
15.4G 1044k 63.7M  171M| 16   3  79   2   0   1|  66M   53M
15.4G 1056k 85.7M  148M| 10   3  79   7   0   1|  61M   57M
15.4G  444k 72.9M  149M| 62   8  25   4   0   0| 167M 9892k
15.4G  456k 77.2M  150M| 94   4   2   0   0   0|  41M   84k
15.4G  452k 74.0M  158M| 81   9   8   1   0   0| 172M  244k
15.4G  552k 75.1M  153M| 73  10  12   4   0   1| 202M  540k
15.4G  416k 75.6M  153M| 72   9  15   3   0   0| 192M  576k
15.4G  400k 80.3M  148M| 75   9  14   2   0   0| 180M  252k
15.4G  396k 75.3M  154M| 73   9  17   1   0   0| 199M  340k
15.4G  384k 84.0M  146M| 78  10  11   1   0   1| 200M  200k
15.4G  404k 77.0M  152M| 79   9  10   1   0   0| 210M  200k
15.4G  388k 79.4M  150M| 82   9   8   1   0   1| 200M  128k
15.4G  384k 78.7M  147M| 77  11  11   1   0   1| 225M   88k
15.4G  372k 79.2M  147M| 77  11  10   2   0   1| 220M  556k
15.4G  368k 81.7M  147M| 73   9  15   3   0   0| 192M 1836k
15.4G  368k 81.1M  147M| 73   9  16   1   0   0| 194M  776k
15.4G  412k 74.3M  153M| 75  10  14   1   0   0| 209M  164k
15.4G  400k 75.1M  152M| 79  10  10   1   0   0| 220M  328k
15.4G  468k 79.6M  148M| 82   6  12   0   0   1| 102M   44k
15.4G  528k 71.6M  155M| 89   2   9   0   0   0|  34M   32k
15.4G  536k 73.3M  151M| 84   0  15   0   0   0|1896k   60k
15.4G  536k 80.1M  147M| 84   4  11   0   0   0|  75M  300k
15.4G  436k 79.7M  147M| 73   8  16   2   0   1| 197M  240k
15.4G  384k 81.2M  146M| 74   9  15   1   0   0| 206M  432k
15.4G  384k 72.5M  156M| 78  10  11   1   0   1| 217M  224k
15.4G  408k 69.1M  154M| 24   5   7  64   0   0|  88M  270M
15.4G  688k 65.8M  161M| 10   4  11  75   0   1|  17M    0 
15.4G  352k 70.9M  156M| 10   5  11  74   0   1|  92M  132M
15.4G  368k 74.3M  152M| 23   6   2  69   0   0|  80M  124M
15.4G  372k 63.3M  163M|  3   6   2  88   0   0|  80M  260M
15.4G  376k 76.9M  148M|  2  10   0  88   0   0|  16M  756k
15.4G  536k 67.9M  157M| 14   6   9  72   0   0| 105M  252M
15.4G  460k 70.8M  154M|  6   5   7  81   0   0|  44M  134M
15.4G  408k 73.1M  152M| 10   6  16  67   0   0| 144M  149M missed 2 ticks
15.4G  392k 56.5M  168M| 18   6   1  74   0   0|  70M  232M
15.4G  404k 59.0M  165M| 21   4   7  67   0   1|  77M  190M
15.4G  404k 77.7M  148M|  2   3  13  82   0   1|  14M    0 
15.4G  476k 67.4M  159M| 50   8  20  22   0   1| 144M   89M
15.4G  440k 79.3M  147M| 23   4  23  50   0   0|  77M   39M
15.4G  432k 68.0M  159M| 27   5  22  46   0   0|  54M  232M
15.4G  700k 76.9M  149M| 17   4  13  65   0   0|  50M  168M
15.4G  624k 63.7M  163M| 12   5  16  66   0   1|  14M   92M
15.4G  592k 61.2M  165M| 21   5  25  49   0   0| 101M  277M
15.4G  580k 59.4M  166M| 10   4  17  69   0   0|4344k   19M
15.4G  584k 60.4M  165M| 12   4  36  47   0   1|  15M   65M
15.4G  384k 80.7M  149M| 30   6  27  36   0   1| 126M  122M
15.4G  520k 60.9M  166M| 51   7  13  30   0   0|  60M   59M
15.4G  396k 64.9M  163M| 50   8  10  32   0   1| 162M  139M
15.4G  400k 61.1M  167M| 19   3  25  53   0   0|  33M   16M
15.4G  388k 76.1M  151M| 47   7  12  33   0   1| 165M  107M
15.4G  348k 79.1M  150M| 54   9  25  12   0   0| 126M   41M
15.4G  368k 66.0M  163M| 44   7   7  42   0   1|  79M   76M
15.4G  372k 63.4M  166M| 50   9  11  30   0   1| 212M  113M
15.4G  376k 71.7M  156M| 54  10  14  21   0   1| 155M   67M
15.4G  380k 80.2M  147M| 34   4  29  32   0   1|  98M   41M
15.4G  428k 77.6M  150M| 67  11  17   4   0   1| 122M   53M
15.4G  388k 76.3M  152M| 71   7  20   2   0   0| 104M   34M
15.4G  368k 79.3M  148M| 78   6  14   1   0   0|  72M   18M
15.4G  388k 67.6M  158M| 79   7  11   2   0   0|  81M   43M
15.4G  508k 71.2M  153M| 71   8  17   3   0   1| 129M   70M
15.4G  532k 64.6M  163M| 47   6  15  31   0   1|  93M   86M
15.4G  408k 67.6M  160M| 72   9  12   6   0   1| 162M   93M
15.4G  376k 58.3M  163M| 63   7  11  18   0   1| 199M  132M
15.4G  388k 73.2M  149M| 13   5  42  41   0   0|  91M 5776k
15.4G  376k 67.5M  155M| 49   9   4  38   0   0| 152M  111M
15.4G  340k 66.6M  162M| 49   7  25  19   0   1| 110M   56M
15.4G  336k 79.8M  149M| 68  11  13   7   0   1| 220M  138M
15.4G  416k 80.7M  147M| 52   6  12  30   0   0| 148M  101M
15.4G  524k 72.3M  154M| 67   8  20   4   0   1|  93M   40M
15.4G  540k 70.5M  156M| 55   6  15  24   0   1|  66M   78M
15.4G  712k 58.1M  165M| 72   6  13   9   0   1| 100M   56M
15.4G  876k 62.5M  160M| 85   2  13   1   0   0|9704k   20M
15.4G  876k 62.7M  159M| 51   0  48   1   0   0| 264k    0 
15.4G  724k 74.7M  148M| 44   5  47   4   0   0| 256M 1232k
15.4G  472k 71.9M  151M| 48   7  31  13   0   1| 376M  220k
15.4G  480k 61.9M  162M| 61   5  27   6   0   0| 304M  688k
15.4G  476k 66.0M  158M| 64   6  24   6   0   0| 365M  236k
15.4G  472k 63.0M  162M| 80   5  13   2   0   1| 276M  332k
15.4G  472k 73.8M  149M| 76   6  14   3   0   0| 366M  360k
15.4G  476k 57.9M  169M| 72   6  20   2   0   0| 316M  252k
15.4G  480k 63.5M  160M| 81   5  12   1   0   0| 304M  188k
15.4G  476k 76.9M  147M| 85   5   9   0   0   0| 281M  196k
15.4G  472k 60.7M  148M| 83   6   8   2   0   1| 285M  244k
15.4G  456k 44.2M  166M| 79   4  15   2   0   0| 281M  200k
15.4G  452k 45.5M  165M| 83   4  12   0   0   0| 245M  200k
15.4G  452k 50.1M  159M| 84   4  10   1   0   0| 250M  976k
15.4G  452k 55.6M  156M| 85   5   8   1   0   0| 312M  500k
15.4G  452k 54.6M  161M| 80   5  15   0   0   0| 247M 1740k
15.4G  448k 74.7M  148M| 87   4   9   0   0   0| 284M 1548k
15.4G  448k 68.2M  151M| 67   4  25   4   0   0| 137M  332k
15.4G 1296k 41.0M  175M| 71   2  27   0   0   0|2172k  144k
15.4G 1304k 41.1M  175M| 52   1  47   0   0   0| 156k   56k
15.4G 1304k 41.2M  174M| 24   1  75   0   0   0| 164k    0 
15.4G  544k 71.5M  148M| 20   3  70   5   0   0| 164M  244k
15.4G  492k 49.9M  167M| 44   5  36  15   0   0| 363M  144k
15.4G  472k 56.9M  161M| 65   6  21   8   0   0| 356M  240k
15.4G  476k 64.7M  153M| 64   5  26   4   0   1| 277M 1552k
15.4G  468k 70.5M  151M| 80   5  13   1   0   0| 268M  796k
15.4G  480k 68.0M  154M| 78   5  15   2   0   0| 314M  296k
15.4G  476k 69.1M  154M| 72   6  17   5   0   0| 353M  292k
15.4G  400k 56.3M  168M| 73   6  19   2   0   0| 284M  416k
15.4G  404k 74.9M  150M| 82   5  10   3   0   0| 270M  332k
15.4G  400k 62.5M  160M| 80   4  14   1   0   0| 275M  420k
15.4G  404k 76.5M  148M| 85   6   9   0   0   0| 242M  428k
15.4G  404k 62.4M  158M| 84   5  11   1   0   0| 254M   64k
15.4G  396k 76.0M  148M| 83   4  11   2   0   0| 354M   72k
15.4G  404k 65.6M  160M| 83   5  11   1   0   0| 231M  328k
15.4G  408k 63.5M  161M| 84   6   9   1   0   0| 329M   68k
15.4G  408k 58.9M  166M| 78   5  15   1   0   0| 256M   20k
15.4G  408k 65.4M  160M| 86   5   9   0   0   0| 244M   76k
15.4G  408k 54.8M  169M| 82   1  17   0   0   0|  68k    0 
15.4G  580k 55.0M  166M| 77   2  21   0   0   0| 432k   56k
15.4G 1004k 59.3M  161M| 42   1  57   0   0   0|5780k    0 
15.4G  644k 73.2M  150M| 28   4  61   6   0   1| 279M  108k
15.4G  628k 75.4M  148M| 46   7  33  14   0   0| 394M  204k
15.4G  464k 55.9M  165M| 69   5  23   3   0   0| 353M   56k
15.4G  464k 53.3M  168M| 68   6  16   9   0   0| 371M  264k
15.4G  460k 60.4M  161M| 74   5  17   3   0   0| 295M  508k
15.4G  460k 49.9M  171M| 72   5  21   2   0   0| 265M  256k
15.4G  460k 54.1M  168M| 83   4  12   1   0   0| 292M  244k
15.4G  460k 54.6M  168M| 83   5  11   1   0   0| 354M  180k
15.4G  460k 74.6M  148M| 78   5  17   1   0   0| 219M  100k
15.4G  464k 73.1M  150M| 85   5  10   1   0   0| 319M  328k
15.4G  460k 76.2M  147M| 78   6  15   0   0   0| 182M  108k
15.4G  460k 64.9M  158M| 84   7   8   0   0   0| 322M  272k
15.4G  460k 65.2M  160M| 84   5   9   1   0   0| 315M   48k
15.4G  460k 76.2M  147M| 84   6  10   0   0   0| 222M   80k
15.4G  468k 74.9M  150M| 82   4  12   1   0   1| 281M  132k
15.4G  468k 52.4M  170M| 80   5  14   0   0   0| 210M  164k
15.4G  392k 55.5M  167M| 82   4  14   1   0   0| 170M  268k
15.4G  396k 40.4M  154M| 83   2  14   1   0   0|  28M   32k
15.4G  396k 24.7M  169M| 72   2  25   0   0   0|6584k   96k
15.4G  404k 26.1M  168M| 27   0  73   0   0   0|1508k   56k
15.4G  508k 33.7M  162M| 28   3  59   9   0   0| 249M  432k
15.4G  508k 31.0M  166M| 39   6  39  15   0   0| 389M  808k
15.4G  416k 48.4M  149M| 68   5  21   6   0   0| 345M  536k
15.4G  380k 33.1M  166M| 82   6  10   2   0   0| 235M  428k
15.4G  352k 42.1M  159M| 76   5  15   4   0   0| 294M  504k
15.4G  348k 31.4M  169M| 70   4  21   4   0   0| 317M  132k
15.4G  348k 41.8M  160M| 70   5  22   3   0   0| 267M  324k
15.4G  344k 44.5M  158M| 70   5  22   2   0   0| 291M   72k
15.4G  344k 46.7M  155M| 60   5  27   7   0   0| 285M   52k
15.4G  344k 44.8M  159M| 82   4  12   2   0   0| 272M  248k
15.4G  340k 38.4M  165M| 82   6  11   0   0   0| 288M  256k
15.4G  340k 51.9M  152M| 84   5  10   1   0   0| 256M  244k
15.4G  332k 46.4M  155M| 72   5  19   3   0   0| 311M  180k
15.4G  332k 36.2M  165M| 81   4  11   3   0   0| 306M  144k
15.4G  316k 55.4M  148M| 82   5  11   1   0   0| 211M  116k
15.4G  340k 54.3M  149M| 83   8   8   1   0   0| 317M  104k
15.4G  320k 44.7M  153M| 76   5  10   9   0   0| 358M  132k
15.4G  804k 30.3M  167M| 78   4  15   3   0   0| 119M   56k
15.4G  804k 32.0M  162M| 69   2  29   0   0   0|1056k    0 
15.4G  804k 32.2M  161M| 58   1  40   0   0   0| 100k    0 
15.4G  816k 37.2M  156M| 25   1  74   0   0   0|5204k   68k
15.4G  432k 36.5M  158M| 29   5  59   7   0   0| 262M  240k
15.4G  424k 35.7M  161M| 44   7  40   9   0   1| 387M 1032k
15.4G  360k 32.6M  166M| 70   5  20   5   0   0| 276M  116k
15.4G  340k 35.9M  163M| 71   5  19   5   0   0| 296M  808k
15.4G  340k 37.2M  163M| 63   5  25   7   0   0| 337M 1156k
15.4G  332k 30.5M  169M| 61   5  27   6   0   0| 293M  384k
15.4G  380k 33.3M  165M| 59   6  28   7   0   0| 292M  416k
15.4G  360k 35.8M  162M| 74   5  16   5   0   0| 298M  380k
15.4G  348k 51.5M  147M| 77   4  16   3   0   0| 288M  376k
15.4G  348k 52.8M  146M| 85   5   9   1   0   0| 285M  684k
15.4G  340k 51.3M  150M| 83   6  10   1   0   0| 231M  108k
15.4G  344k 44.8M  153M| 80   5  13   1   0   0| 254M  124k
15.4G  344k 50.3M  151M| 74   5  17   4   0   0| 364M  152k
15.4G  344k 52.3M  150M| 71   5  13  11   0   0| 302M  168k
15.4G  356k 53.5M  148M| 77   4  14   5   0   0| 284M  296k
15.4G  344k 34.7M  165M| 74   4  20   1   0   0| 205M   28k
15.4G  344k 52.9M  148M| 78   4  15   2   0   0| 252M   52k
15.4G  344k 51.7M  150M| 85   4  10   1   0   0| 224M   52k
15.4G  344k 28.7M  171M| 81   3  17   0   0   0|4600k    0 
15.4G  352k 31.0M  167M| 53   1  45   0   0   0|2892k   56k
15.4G  492k 46.1M  153M| 29   2  65   4   0   0| 159M  188k
15.4G  376k 45.6M  151M| 41   6  34  19   0   0| 395M  416k
15.4G  376k 44.7M  153M| 48   6  31  14   0   0| 370M   84k
15.4G  376k 27.8M  171M| 67   5  22   6   0   0| 298M  132k
15.4G  376k 41.4M  160M| 72   6  18   4   0   1| 315M  112k
15.4G  384k 50.1M  153M| 76   3  16   4   0   0| 156M  120k
15.4G  384k 31.7M  169M| 75   5  15   5   0   0| 272M  448k
15.4G  384k 26.8M  175M| 75   5  15   4   0   0| 304M  232k
15.4G  376k 47.2M  152M| 70   4  20   5   0   0| 257M  200k
15.4G  368k 52.6M  148M| 79   6  13   2   0   0| 315M  200k
15.4G  376k 34.2M  167M| 75   5  14   5   0   0| 279M  320k
15.4G  376k 38.3M  162M| 80   5  13   2   0   0| 258M  208k
15.4G  376k 36.7M  161M| 75   5  15   5   0   0| 310M  164k
15.4G  376k 37.0M  162M| 80   5  11   3   0   0| 306M  104k
15.4G  372k 47.1M  155M| 81   5  12   2   0   0| 325M  260k
15.4G  372k 51.4M  148M| 83   6   9   1   0   0| 257M  100k
15.4G  376k 30.8M  170M| 83   4  11   1   0   0| 261M  232k
15.4G  340k 32.0M  166M| 85   3  10   1   0   1| 195M   28k
15.4G  340k 36.3M  158M| 52   1  47   0   0   0|3860k    0 
15.4G  340k 40.8M  151M| 47   2  51   0   0   0|7560k    0 
15.4G  344k 41.1M  150M| 30   1  69   0   0   0| 412k    0 
15.4G  488k 49.6M  165M| 31   3  61   6   0   0| 131M  248k
15.4G  416k 63.4M  151M| 47   7  33  14   0   0| 405M  244k
15.4G  420k 51.5M  162M| 52   7  30  10   0   1| 305M  196k
15.4G  420k 51.2M  163M| 62   7  22   8   0   0| 415M  444k
15.4G  416k 69.8M  148M| 70   6  19   5   0   0| 335M  492k
15.4G  404k 48.9M  170M| 81   6  12   2   0   0| 314M  852k
15.4G  408k 67.0M  155M| 79   5  13   2   0   0| 297M  140k
15.4G  408k 60.0M  147M| 77   6  13   3   0   1| 339M  296k
15.4G  400k 52.4M  150M| 83   5  10   1   0   0| 286M  128k
15.4G  400k 55.2M  147M| 85   6   8   1   0   0| 295M   56k
15.4G  400k 51.5M  151M| 81   5  11   3   0   0| 253M  392k
15.4G  408k 56.4M  148M| 85   5   9   0   0   0| 274M  612k
15.4G  408k 42.7M  164M| 85   5   9   1   0   0| 297M  648k
15.4G  408k 67.7M  149M| 84   7   9   1   0   0| 278M 3092k
15.4G  408k 67.6M  147M| 86   5   7   2   0   0| 324M  532k
15.4G 1136k 60.1M  154M| 79   4  16   0   0   1| 179M  316k
15.4G  424k 63.3M  152M| 79   4  16   1   0   0| 250M  364k
15.4G  428k 64.5M  150M| 77   2  20   0   0   0| 400k    0 
15.4G  428k 34.0M  178M| 61   1  37   0   0   0|1184k   72k
15.4G  428k 34.1M  177M| 37   1  61   0   0   0| 172k    0 
15.4G  428k 34.1M  177M| 18   0  82   0   0   0| 152k    0 
15.4G  408k 35.2M  171M| 37   5  48   9   0   1| 352M  640k
15.4G  408k 31.1M  173M| 53   6  27  14   0   0| 397M 1652k
15.4G  412k 49.1M  154M| 55   5  32   8   0   0| 342M  160k
15.4G  412k 42.9M  161M| 69   5  20   6   0   0| 302M  632k
15.4G  412k 41.1M  161M| 79   6  13   2   0   0| 350M  232k
15.4G  328k 65.1M  149M| 78   6  15   1   0   0| 254M  156k
15.4G  348k 46.1M  167M| 84   6   8   2   0   0| 295M  360k
15.4G  328k 44.6M  167M| 83   5  10   1   0   0| 360M  108k
15.4G  328k 49.6M  167M| 80   5  14   1   0   1| 243M  356k
15.4G  328k 64.7M  151M| 79   5  15   0   0   0| 233M  112k
15.4G  320k 61.6M  154M| 84   5  10   0   0   0| 290M  248k
15.4G  324k 49.8M  166M| 81   7  12   1   0   0| 274M  260k
15.4G  336k 62.1M  152M| 81   6  13   0   0   0| 280M   96k
15.4G  328k 64.2M  149M| 85   6   8   1   0   0| 342M  188k
15.4G  320k 46.0M  168M| 75   6  17   1   0   0| 246M  140k
15.4G  484k 51.9M  164M| 85   6   9   0   0   0| 270M  368k
15.4G  504k 53.7M  161M| 84   2  13   0   0   0|  87M  152k
