[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
15.1G 2284k  303M  166M| 32   0  68   0   0   0| 276k    0 
15.1G 2284k  304M  166M| 19   0  81   0   0   0|  56k    0 
15.1G 2284k  304M  166M| 42   0  58   0   0   0|  24k    0 
15.1G 2280k  311M  162M| 18   0  81   0   0   0|  76k   35M
15.1G 2276k  326M  151M| 32   0  68   0   0   0|  52k   29M
15.1G 2276k  333M  156M| 19   1  80   0   0   0| 108k   69M
15.1G 2268k  337M  168M| 12   1  84   3   0   0| 140k  103M
15.1G 2272k  359M  150M| 15   1  84   1   0   0| 112k   47M
15.1G 2280k  370M  148M| 37   1  61   0   0   0|  52k   84M
15.1G 2280k  370M  165M| 12   1  85   2   0   0|  68k   58M
15.1G 2284k  380M  161M| 44   0  53   2   0   0|  56k   43M
15.1G 2284k  389M  152M| 86   1  13   0   0   0|  76k   30M
15.1G 2288k  389M  152M| 63   0  36   0   0   0|  92k    0 
15.1G 2288k  389M  152M| 13   0  87   0   0   0|  32k    0 
15.1G 2288k  389M  151M| 14   0  86   0   0   0|  32k    0 
15.1G 2596k  387M  158M| 15   0  84   1   0   0|1132k   34M
15.0G 2596k  382M  170M| 13   0  85   1   0   0|  60k   59M
15.0G 2592k  387M  168M| 22   1  77   0   0   0|  44k   30M
15.0G 2592k  395M  165M| 12   0  87   0   0   0| 988k 4840k
15.0G 2592k  403M  162M| 13   0  87   0   0   0|  28k   54M
15.0G 2600k  409M  161M| 12   0  87   0   0   0|  88k   30M
15.0G 2604k  415M  160M| 12   0  86   1   0   0|  68k   47M
15.0G 2588k  409M  170M| 33   0  66   0   0   0|  48k 4276k
15.0G 2588k  416M  163M| 32   0  68   0   0   0|  48k    0 
15.0G 2588k  426M  153M| 19   0  81   0   0   0| 648k   41M
15.0G 2596k  411M  172M| 38   0  61   0   0   0|  52k 5672k
15.0G 2600k  415M  166M| 15   0  84   0   0   0| 416k    0 
15.0G 2600k  415M  166M| 13   0  87   0   0   1|  96k    0 
15.0G 2600k  415M  166M| 13   0  87   0   0   0|  44k    0 
15.0G 2600k  415M  164M| 13   0  87   0   0   0|1988k 1636k
15.0G 2608k  415M  164M| 13   0  87   0   0   0| 704k  104k
15.0G 2608k  415M  164M| 13   0  87   0   0   0|  40k    0 
15.0G 2608k  415M  164M| 13   0  87   0   0   0|  44k    0 
15.0G 2608k  423M  156M| 13   0  87   0   0   0|  64k    0 
15.0G 2608k  415M  169M| 12   0  87   0   0   0|  44k   41M
15.0G 2616k  432M  151M| 12   0  87   0   0   0|  28k 6668k
15.0G 2624k  425M  156M| 14   0  85   1   0   0|6240k   27M
15.0G 2624k  412M  173M|  8   0  92   0   0   0|  68k 5284k
15.0G 2636k  414M  162M| 30   1  68   0   0   0|3520k    0 
15.0G 2636k  415M  161M| 19   0  81   0   0   0| 176k    0 
15.0G 2644k  414M  161M| 27   0  73   0   0   0| 764k  164k
15.0G 2644k  415M  160M| 26   0  74   0   0   0|  40k    0 
15.0G 2644k  414M  160M| 19   0  81   0   0   0|  84k    0 
15.0G 2644k  408M  171M| 38   0  61   1   0   0| 168k   47M
15.0G 2640k  422M  161M| 22   0  77   0   0   0|6136k 5056k
15.0G 2644k  424M  168M| 12   0  87   1   0   0| 948k   70M
15.0G 2640k  451M  147M| 12   1  87   0   0   0| 408k   72M
15.0G 2632k  453M  154M| 38   1  61   0   0   0|  48k   45M
15.0G 2628k  464M  150M| 12   1  86   1   0   0| 100k   96M
15.0G 2628k  449M  175M| 12   1  87   0   0   0|  48k   56M
15.0G 2644k  459M  168M| 31   0  68   1   0   0|  68k   51M
15.0G 2644k  465M  164M| 35   1  63   1   0   0|  64k   27M
15.0G 2644k  468M  161M| 25   0  75   0   0   0|  56k   35M
15.0G 2640k  472M  159M| 13   1  86   0   0   0|1776k   28M
15.0G 2644k  475M  159M| 12   0  87   0   0   0|  72k   27M
15.0G 2652k  478M  157M| 12   0  83   5   0   0| 164k   50M
15.0G 2640k  471M  167M| 36   0  63   0   0   0|  96k   28M
15.0G 2640k  488M  152M| 12   0  87   0   0   0|  52k   50M
15.0G 2632k  490M  152M| 12   0  87   0   0   0| 364k 3228k
15.0G 2636k  490M  149M| 30   0  70   0   0   0| 212k    0 
15.0G 2644k  490M  149M| 19   0  81   0   0   0| 300k  100k
15.0G 2636k  463M  170M| 67   0  33   0   0   0|  48k  868k
15.0G 2636k  466M  166M| 85   0  15   0   0   0|  44k    0 
15.0G 2636k  472M  161M| 59   0  40   0   0   0|  76k 4316k
15.0G 2636k  481M  151M| 12   0  86   1   0   0|  32k   29M
15.0G 2628k  464M  171M| 13   0  87   0   0   0|  64k 3428k
15.0G 2632k  472M  162M| 14   0  86   0   0   0|1268k    0 
15.0G 2632k  472M  161M| 13   0  87   0   0   0|  36k    0 
15.0G 2632k  472M  161M| 13   0  87   0   0   0|  48k    0 
15.0G 2636k  472M  161M| 13   0  87   0   0   0|  60k   14M
15.0G 2644k  472M  161M| 13   0  87   0   0   0|  44k  100k
15.0G 2644k  472M  161M| 13   0  87   0   0   0|  32k    0 
15.0G 2644k  472M  161M| 13   0  87   0   0   0|  68k    0 
15.0G 2644k  472M  161M| 13   0  87   0   0   0|  72k    0 
15.0G 2644k  477M  155M| 12   0  87   0   0   0|  32k    0 
15.0G 2640k  459M  176M| 12   0  87   0   0   0|  68k 3196k
15.0G 2640k  476M  159M| 12   0  86   1   0   0|  52k   45M
15.0G 2632k  466M  171M| 12   0  87   0   0   0|  32k 1816k
15.0G 2632k  471M  158M| 62   0  37   0   0   0|  80k    0 
15.0G 2624k  454M  175M|  7   0  92   0   0   0| 180k 5276k
15.0G 2656k  462M  159M| 11   1  88   1   0   0|3940k   43M
15.0G 2656k  462M  158M| 19   0  81   0   0   0| 348k    0 
15.0G 2644k  436M  168M| 34   0  65   0   0   0|  36k 3128k
15.0G 2644k  436M  168M| 43   0  57   0   0   0|  40k    0 
15.0G 2644k  436M  168M| 19   0  81   0   0   0| 176k    0 
15.0G 2652k  436M  168M| 29   0  71   0   0   0|  36k   10M
15.0G 2648k  438M  167M| 28   0  71   0   0   0|  76k 2940k
15.0G 2640k  444M  161M| 22   0  77   0   0   0|  60k   25M
15.0G 2628k  454M  156M| 12   1  87   0   0   0|  64k   72M
15.0G 2740k  451M  161M| 38   1  61   0   0   0|1148k   46M
15.0G 4824k  450M  161M| 12   1  85   2   0   1|9804k   76M
15.0G 4792k  442M  175M| 12   1  87   0   0   0| 388k   86M
15.0G 4768k  447M  174M| 14   1  84   2   0   0| 428k   53M
15.0G 4760k  452M  172M| 30   0  69   0   0   0| 148k   38M
15.0G 4748k  464M  163M| 44   0  56   0   0   0|  96k   32M
15.0G 4744k  467M  163M| 12   0  86   1   0   0|  68k   49M
15.0G 4752k  477M  155M| 13   0  87   0   0   0| 112k   29M
15.0G 4740k  480M  156M| 12   0  87   0   0   0|  36k   28M
15.0G 4728k  483M  156M| 12   0  87   0   0   0|  40k   28M
15.0G 4728k  477M  165M| 42   0  57   1   0   0|2208k   56M
15.0G 4728k  479M  167M| 19   0  80   0   0   0|  24k   35M
15.0G 4732k  492M  153M| 21   0  78   0   0   0| 168k    0 
15.0G 4732k  496M  150M| 26   0  73   0   0   0|4336k    0 
14.9G 4732k  470M  178M| 19   0  81   0   0   0|2276k 9108k
14.9G 4732k  477M  172M| 19   0  80   1   0   0|4168k   21M
14.9G 4740k  486M  163M| 19   0  81   0   0   0| 104k  128k
14.9G 4740k  495M  153M| 19   0  81   0   0   0|  32k    0 
14.9G 4736k  476M  177M| 19   0  81   0   0   0| 156k   31M
14.9G 4736k  482M  170M| 17   0  82   0   0   0| 156k    0 
14.9G 4736k  482M  170M| 13   0  87   0   0   0|  40k    0 
14.9G 4744k  482M  170M| 13   0  87   0   0   0|  28k  108k
14.9G 4744k  483M  170M| 13   0  87   0   0   0|  68k    0 
14.9G 4744k  491M  161M| 12   0  87   0   0   0|  24k    0 
14.9G 4744k  504M  148M| 36   0  64   0   0   0|  40k    0 
14.9G 4736k  494M  161M| 12   1  87   0   0   0|  56k 6732k
14.9G 4740k  481M  179M| 12   0  86   2   0   0|  32k   51M
14.9G 4744k  493M  166M|  8   0  92   0   0   0|  84k    0 
14.9G 4764k  495M  159M| 18   0  82   0   0   0| 496k    0 
14.9G 4764k  495M  159M| 34   0  65   0   0   0|  44k    0 
14.9G 4764k  495M  159M| 36   0  64   0   0   0| 124k    0 
14.9G 4772k  495M  159M| 19   0  81   0   0   0| 104k   13M
14.9G 4772k  495M  158M| 43   0  57   0   0   0|  48k    0 
14.9G 4772k  495M  156M| 90   0   9   0   0   0|  44k    0 
14.9G 4772k  495M  155M| 77   0  23   0   0   0| 152k    0 
14.9G 4772k  495M  156M| 12   0  87   0   0   0|  60k 1592k
14.9G 4780k  499M  155M| 30   0  69   1   0   0|  36k   48M
14.9G 4784k  503M  153M| 12   0  87   0   0   0|  92k 3240k
14.9G 4784k  489M  174M| 18   0  81   0   0   0|  44k   58M
14.9G 4788k  510M  158M| 12   1  86   1   0   0| 104k   85M
14.9G 4784k  509M  165M| 12   1  86   0   0   0| 124k   53M
14.9G 4796k  504M  171M| 35   0  63   2   0   0| 104k   57M
14.9G 4804k  517M  158M| 13   0  86   1   0   0| 304k   43M
14.9G 4804k  519M  156M| 12   0  87   1   0   0|  76k   35M
14.9G 4800k  521M  154M| 31   0  69   0   0   0|  52k   26M
14.9G 4800k  526M  148M| 27   0  72   0   0   0|  60k   24M
14.9G 4816k  513M  163M| 37   0  62   0   0   0| 392k 1492k
14.9G 4812k  510M  169M| 12   0  87   0   0   0|  36k   33M
14.9G 4808k  504M  177M| 12   0  86   1   0   0|  48k   26M
14.9G 4812k  527M  154M| 13   0  87   0   0   0| 184k   24M
14.9G 4812k  520M  162M| 12   1  87   0   0   0|  44k   50M
14.9G 4804k  520M  164M| 12   1  87   0   0   0|  36k   26M
14.9G 4824k  526M  160M| 25   0  74   1   0   0|  72k   55M
14.9G 4824k  524M  164M| 14   0  86   0   0   0|  56k 2872k
14.9G 4824k  532M  156M| 38   0  62   0   0   0|  52k    0 
14.9G 4816k  522M  163M| 32   0  68   0   0   0|  72k   47M
14.9G 4816k  530M  154M| 24   0  76   0   0   0|  36k    0 
14.9G 4828k  531M  153M| 13   0  86   0   0   0|  80k   88k
14.9G 4828k  531M  153M| 13   0  87   0   0   0|  64k    0 
14.9G 4828k  531M  153M| 13   0  87   0   0   0|  32k    0 
14.9G 4828k  531M  152M| 13   0  87   0   0   0| 260k 8784k
14.9G 4828k  531M  152M| 13   0  87   0   0   0| 436k    0 
14.9G 4836k  531M  152M| 13   0  87   0   0   0|  40k   84k
14.9G 4836k  531M  152M| 13   0  87   0   0   0|  48k    0 
14.9G 4836k  535M  148M| 13   0  87   0   0   0|  56k    0 
14.9G 4820k  530M  154M| 12   0  87   0   0   0|  52k 1172k
14.9G 4796k  530M  154M| 12   0  87   0   0   0|  44k  516k
14.9G 4736k  512M  174M| 33   0  63   3   0   0|  60k   52M
14.9G 4736k  531M  154M| 12   0  87   -   0   0| 136k 2968k
14.9G 4708k  525M  160M|  6   0  94   0   0   0|  60k  952k
14.9G 4696k  496M  166M| 29   1  69   2   0   0|9592k 1996k
14.9G 4696k  496M  165M| 39   0  61   0   0   0| 108k    0 
14.9G 4704k  496M  165M| 19   0  81   0   0   0|  40k   13M
14.9G 4704k  496M  165M| 19   0  81   0   0   0|  56k    0 
14.9G 4704k  496M  165M| 38   0  61   0   0   0|  72k    0 
14.9G 4696k  494M  167M| 17   0  82   1   0   0|  88k   43M
14.9G 4696k  496M  162M| 86   0  13   0   0   0| 252k    0 
14.9G 4696k  482M  172M| 88   0  11   0   0   0|  60k 1064k
14.9G 4628k  485M  169M| 26   0  73   0   0   0|  44k   34M
14.9G 4560k  489M  175M| 12   0  87   0   0   0|  60k   25M
14.9G 4496k  492M  172M| 12   0  87   0   0   0|  32k   26M
14.9G 4496k  503M  161M| 71   0  28   0   0   0|  32k    0 
14.9G 4484k  513M  151M| 86   1  12   1   0   1|  88k   51M
14.9G 4436k  516M  149M| 74   0  25   0   0   0|  40k   28M
14.9G 4388k  504M  162M| 12   0  87   0   0   0|  44k   53M
14.9G 4336k  493M  176M| 12   0  87   0   0   0|  68k   26M
14.9G 4296k  496M  173M| 12   0  87   0   0   0|  40k   25M
14.9G 4304k  508M  161M| 20   0  80   0   0   0|  40k  116k
14.9G 4264k  502M  169M| 31   0  68   1   0   0| 136k   28M
14.9G 4192k  505M  166M| 12   1  87   0   0   0|  28k   82M
14.9G 4108k  500M  170M| 32   0  64   4   0   0| 176k   47M
14.9G 4052k  491M  178M| 53   1  45   2   0   0| 384k   47M
14.9G 4032k  492M  177M| 12   0  87   1   0   0| 252k   28M
14.9G 4028k  507M  162M| 12   0  87   0   0   0|  44k   20M
14.9G 3996k  496M  176M| 12   1  87   0   0   0| 168k   23M
14.9G 4000k  523M  148M| 13   0  86   1   0   0| 392k   51M
14.9G 4004k  523M  148M| 33   0  67   0   0   0| 328k    0 
14.9G 3980k  493M  175M| 33   0  66   1   0   0| 112k   28M
14.9G 3980k  493M  175M| 19   0  81   0   0   0| 120k    0 
14.9G 3980k  493M  175M| 19   0  81   0   0   0|  36k    0 
14.9G 3980k  493M  175M| 19   0  81   0   0   0|  84k    0 
14.9G 3980k  493M  175M| 19   0  81   0   0   0|  28k    0 
14.9G 3996k  500M  168M| 19   0  81   0   0   0|  60k   64k
14.9G 3996k  508M  158M| 19   0  81   0   0   0| 804k    0 
14.9G 3996k  517M  150M| 19   0  81   0   0   0|  28k    0 
14.9G 3960k  495M  174M| 33   0  67   0   0   0|  32k 1840k
14.9G 3960k  503M  165M| 16   0  84   0   0   0| 264k    0 
14.9G 3968k  514M  154M| 12   0  87   0   0   0|  32k   92k
14.9G 3956k  509M  160M| 36   0  63   0   0   0|  48k   36M
14.9G 4120k  516M  152M| 12   0  87   0   0   0|3776k   37M
14.9G 4080k  497M  173M| 12   1  88   0   0   0|  52k 2480k
14.9G 4096k  506M  159M|  7   0  92   0   0   0| 700k    0 
14.9G 4104k  507M  158M| 19   0  80   0   0   0|  60k  180k
14.9G 4104k  507M  158M| 32   0  68   0   0   0|  32k    0 
14.9G 4104k  507M  158M| 19   0  81   0   0   0|  36k    0 
14.9G 4104k  507M  158M| 26   0  74   0   0   0|  64k    0 
14.9G 4104k  507M  158M| 28   0  72   0   0   0|  76k    0 
14.9G 4100k  494M  174M| 23   1  74   2   0   0|1460k   52M
14.9G 4100k  519M  149M| 23   0  77   0   0   0| 236k  384k
14.9G 4060k  521M  152M| 23   1  76   0   0   0| 196k   70M
14.9G 3996k  521M  158M| 12   1  85   2   0   1| 164k   67M
14.9G 3952k  532M  153M| 12   1  86   0   0   0| 112k   82M
14.9G 3920k  535M  155M| 32   1  65   1   0   0|  56k   44M
14.9G 3868k  538M  158M| 13   1  86   0   0   0|  60k   52M
14.9G 3832k  537M  160M| 32   0  67   0   0   0|  64k   47M
14.9G 3812k  544M  157M| 32   0  67   0   0   0|  72k   58M
14.9G 3804k  550M  153M| 24   0  75   0   0   0|  44k   39M
14.9G 3804k  548M  157M| 49   0  50   0   0   0| 132k 1804k
14.9G 3804k  548M  154M| 86   0  13   0   0   0|  52k    0 
14.9G 3804k  548M  154M| 58   0  42   0   0   0| 100k    0 
14.9G 3804k  549M  152M| 13   0  87   0   0   0| 940k    0 
14.9G 3804k  549M  152M| 13   0  87   0   0   0|  28k    0 
14.9G 3808k  546M  155M| 13   0  87   0   0   0| 436k   41M
14.9G 3784k  540M  163M| 13   0  86   1   0   0|6288k 3932k
14.9G 3784k  547M  160M| 13   0  87   0   0   0| 104k   27M
14.9G 3780k  559M  150M| 12   0  87   0   0   0|  56k   29M
14.9G 3772k  548M  167M| 12   0  86   1   0   0| 220k   49M
14.9G 3780k  563M  152M| 40   0  59   0   0   0|  80k  124k
14.9G 3784k  555M  162M| 51   0  48   0   0   0|  64k   49M
14.9G 3784k  555M  156M| 34   0  66   0   0   0|  64k  712k
14.9G 3784k  564M  148M| 19   0  80   0   0   1|  40k    0 
14.9G 3784k  552M  162M| 16   0  84   0   0   0|  64k 1696k
14.9G 3792k  552M  162M| 13   0  87   0   0   0|  68k  104k
14.9G 3796k  552M  162M| 13   0  87   0   0   0|  48k    0 
14.9G 3796k  552M  162M| 13   0  87   0   0   0|  44k    0 
14.9G 3796k  552M  162M| 13   0  87   0   0   0|  60k    0 
14.9G 3796k  552M  162M| 13   0  87   0   0   0|  36k    0 
14.9G 3804k  552M  162M| 13   0  87   0   0   0|  48k   60k
14.9G 3804k  554M  160M| 17   0  83   0   0   0|  60k    0 
14.9G 3804k  561M  152M| 28   0  72   0   0   0|  28k    0 
14.9G 3800k  561M  155M| 12   0  86   1   0   0|  36k   46M
14.9G 3796k  561M  156M| 12   0  87   0   0   0| 248k 1224k
14.9G 3804k  561M  158M| 11   0  88   0   0   0| 148k 1692k
14.9G 3808k  571M  149M|  6   0  93   0   0   0|  88k   57M
14.9G 3804k  556M  152M| 37   1  62   0   0   0|1624k 1596k
14.9G 3804k  556M  152M| 19   0  81   0   0   0|  32k    0 
14.9G 3804k  556M  152M| 26   0  74   0   0   0|  68k    0 
14.9G 3812k  556M  152M| 19   0  81   0   0   0|  84k  152k
14.9G 3812k  556M  152M| 34   0  66   0   0   0|  40k 8484k
14.9G 3792k  547M  164M| 19   0  81   0   0   0|  44k 2340k
14.9G 3788k  554M  159M| 36   0  64   0   0   0|  68k 1424k
14.9G 3784k  566M  151M| 12   1  86   1   0   0|  56k   68M
14.9G 3796k  576M  148M| 12   1  83   5   0   0|  28k   89M
14.9G 3744k  555M  173M| 25   1  75   -   0   0|  64k   40M
14.9G 3748k  576M  154M| 12   1  87   1   0   0|  48k   65M
14.9G 3736k  589M  144M| 12   1  85   2   0   0|  36k   78M
14.9G 3728k  582M  152M| 38   0  61   1   0   0|1872k   35M
14.9G 3712k  574M  165M| 22   0  77   1   0   0|  56k   34M
14.9G 3708k  576M  164M| 46   0  53   0   0   0|  52k   35M
14.9G 3704k  589M  153M| 12   0  87   0   0   0|  68k   26M
14.9G 3696k  586M  159M| 12   0  87   0   0   0|  40k   27M
14.9G 3688k  595M  151M| 12   0  87   0   0   0|  28k   26M
14.9G 3684k  590M  158M| 12   0  87   0   0   0|  64k   26M
14.9G 3684k  583M  165M| 12   1  87   0   0   0|  48k   71M
14.9G 3676k  584M  166M| 41   0  58   0   0   0|  48k   16M
14.9G 3676k  584M  165M| 86   0  14   0   0   0|  60k    0 
14.9G 3676k  584M  165M| 29   0  71   0   0   0|  44k    0 
14.9G 3684k  584M  165M| 13   0  87   0   0   0|  60k   76k
14.9G 3684k  584M  162M| 30   0  70   0   0   0|  80k    0 
14.9G 3684k  593M  154M| 19   0  81   0   0   0|  60k    0 
14.9G 3676k  584M  163M| 19   0  81   0   0   0| 300k  836k
14.9G 3676k  593M  154M| 19   0  81   0   0   0| 100k    0 
14.9G 3652k  565M  184M| 38   0  62   0   0   0|  56k 2440k
14.9G 3660k  569M  181M| 15   0  85   0   0   0| 112k   64k
14.9G 3660k  569M  176M| 37   0  63   0   0   0|  72k    0 
14.9G 3660k  569M  176M| 13   0  87   0   0   0|  28k    0 
14.9G 3660k  569M  176M| 13   0  87   0   0   0|  28k    0 
14.9G 3660k  569M  176M| 13   0  87   0   0   0|  72k    0 
14.9G 3668k  572M  172M| 13   0  86   1   0   0|  36k   47M
14.9G 3668k  586M  159M| 12   0  87   0   0   0|  44k    0 
14.9G 3660k  587M  159M| 12   0  87   0   0   0|  92k 1024k
14.9G 3656k  588M  160M| 12   0  87   0   0   0|  56k   13M
14.9G 3656k  584M  164M| 10   0  89   0   0   0| 220k   49M
14.9G 3676k  589M  153M| 14   1  86   0   0   0| 380k  156k
14.9G 3676k  589M  153M| 33   0  67   0   0   0| 144k    0 
14.9G 3676k  589M  153M| 19   0  81   0   0   0| 220k    0 
14.9G 3676k  589M  152M| 42   0  58   0   0   0| 204k    0 
14.9G 3676k  589M  152M| 23   0  77   0   0   0|  44k   23M
14.9G 3680k  582M  161M| 29   0  70   0   0   0|  40k  760k
14.9G 3676k  593M  149M| 24   0  76   0   0   0|  68k  588k
14.9G 3652k  580M  163M| 25   0  75   0   0   0|  52k   26M
14.9G 3640k  581M  166M| 12   1  86   0   0   0|  44k   75M
14.9G 3588k  596M  151M| 25   0  73   1   0   0| 128k   80M
14.9G 3472k  585M  165M| 27   1  65   7   0   0|  52k   48M
14.8G 3452k  587M  166M| 12   1  86   1   0   0|  36k   54M
14.8G 3444k  591M  164M| 28   0  71   0   0   0|  72k   46M
14.8G 3568k  587M  170M| 36   0  62   1   0   0|2076k   35M
14.8G 3568k  599M  158M| 37   1  62   0   0   0|  72k   67M
14.8G 3568k  594M  165M| 12   0  87   0   0   0|  60k 2048k
14.8G 3564k  596M  164M| 12   0  82   5   0   0| 524k   45M
14.9G 3552k  584M  162M| 31   1  51  17   0   0|  17M   22M
14.9G 3668k  556M  180M| 32   0  65   2   0   0|  17M   30M
14.9G 3668k  586M  149M| 12   0  87   0   0   0|  56k   24M
14.9G 3672k  578M  160M| 12   0  83   4   0   0|  52k   38M
14.9G 3676k  585M  153M| 36   0  59   4   0   0|  76k   11M
14.9G 3676k  585M  153M| 38   0  62   0   0   0|  44k    0 
14.9G 3676k  585M  153M| 19   0  81   0   0   0|  52k    0 
14.9G 3676k  585M  153M| 19   0  81   0   0   0|  68k    0 
14.9G 3684k  587M  152M| 38   0  61   0   0   0|  40k  252k
14.9G 3676k  578M  164M| 32   0  67   0   0   0|  32k   45M
14.9G 3676k  587M  154M| 19   0  81   0   0   0|  48k    0 
14.9G 3672k  579M  162M| 19   0  81   0   0   0|  96k  452k
14.9G 3676k  583M  158M| 15   0  85   0   0   0|  56k    0 
14.9G 3684k  583M  158M| 13   0  87   0   0   0|  64k   96k
14.9G 3684k  583M  158M| 13   0  87   0   0   0|  28k    0 
14.9G 3684k  590M  152M| 13   0  87   0   0   0|  36k    0 
14.9G 3680k  591M  153M| 12   0  86   1   0   0| 304k   46M
14.9G 3676k  591M  154M| 12   0  87   0   0   1|  92k 1616k
14.9G 3684k  593M  153M| 77   0  23   0   0   0|  60k  132k
14.9G 3684k  593M  152M| 79   0  20   0   0   0| 584k    0 
14.9G 3684k  593M  152M| 32   0  67   0   0   0|  36k    0 
14.9G 3684k  593M  152M|  6   0  94   0   0   0|  52k    0 
14.9G 3688k  593M  152M|  6   0  93   0   0   0|  76k   12M
14.9G 3696k  593M  152M|  6   0  94   0   0   0|  32k   48k
14.9G 3696k  593M  152M|  6   0  94   0   0   0|  52k    0 
14.9G 3692k  585M  161M|  9   0  90   0   0   0|  72k  640k
14.9G 3688k  587M  162M| 12   0  88   0   0   0|  36k  364k
14.9G 3696k  588M  154M| 18   1  81   0   0   0| 760k    0 
14.9G 3704k  588M  153M| 23   0  77   0   0   0|  88k   84k
14.9G 3704k  588M  153M| 19   0  81   0   0   0|  28k    0 
14.9G 3704k  588M  153M| 33   0  66   0   0   0| 144k    0 
14.9G 3704k  588M  152M| 27   0  73   0   0   0| 268k    0 
14.9G 3704k  587M  156M| 18   0  80   1   0   0|  36k   60M
14.9G 3708k  592M  150M| 33   0  67   0   0   0|  44k  336k
14.9G 3700k  585M  162M| 26   1  73   0   0   0|  88k   54M
14.8G 3696k  585M  167M| 12   1  85   2   0   0| 316k   60M
14.8G 3704k  596M  157M| 12   0  87   0   0   0|  28k   60M
14.8G 3708k  599M  158M| 12   1  85   2   0   0|  80k   76M
14.8G 3716k  596M  164M| 36   1  63   0   0   0|  36k   41M
14.8G 3716k  611M  149M| 30   0  69   0   0   0|  24k   47M
14.8G 3716k  610M  152M| 29   1  70   0   0   0| 296k   27M
14.8G 3720k  600M  165M| 12   0  87   0   0   0|  48k   36M
14.8G 3716k  603M  164M| 47   0  52   0   0   0|  28k   48M
14.8G 3720k  615M  153M| 12   0  87   0   0   0|1224k  364k
14.8G 3720k  609M  162M| 12   0  86   1   0   0| 576k   62M
14.8G 3720k  622M  150M| 12   0  87   0   0   0| 192k  220k
14.8G 3724k  614M  160M| 12   0  87   0   0   0| 200k   25M
14.8G 3732k  622M  154M| 22   1  78   0   0   0|  52k   36M
14.8G 3736k  605M  166M| 49   0  50   0   0   0|  56k   13M
14.8G 3736k  605M  166M| 62   0  38   0   0   0|  72k    0 
14.8G 3736k  605M  166M| 19   0  81   0   0   0|  44k    0 
14.8G 3736k  605M  166M| 37   0  63   0   0   0|  24k    0 
14.8G 3736k  613M  157M| 19   0  81   0   0   0| 108k    0 
14.8G 3748k  622M  148M| 19   0  81   0   0   0|  56k   39M
14.8G 3748k  612M  158M| 19   0  81   0   0   0|  44k  572k
14.8G 3748k  621M  150M| 19   0  81   0   0   0|  88k    0 
14.8G 3748k  605M  166M| 14   0  86   0   0   0|  76k  744k
14.8G 3748k  605M  166M| 13   0  87   0   0   0| 104k    0 
