application,framework,benchmark,mem_size,mem_freq,channels,cpu_freq,core_count,input_size,exe_time,IPC,L3_hit,L2_hit,C0_residency,CPU_Energy,DRAM_Energy,EDP(k),CPU_watt,DRAM_watt,BW
grep,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.57694,0.858218,0.506574,18.5998,42.5186,1.00887,0.0434404,42.6038,1.01089,917.178
grep,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.23646,0.916548,0.646887,7.64873,31.5767,0.799838,0.0323442,31.6083,0.800639,254.517
grep,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.62066,0.498784,0.450076,53.5151,51.93,1.84108,0.0536635,52.0341,1.84477,7548.8
grep,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.402526,0.0344856,0.10505,79.7805,57.9974,2.48599,0.0603624,58.1136,2.49097,13763.3
grep,flink,bigdatabench,16,2133,2,2.1,16,1,1.005,1.53103,0.333351,0.391219,77.1388,62.9727,2.69318,0.0659942,62.6594,2.67978,13899
grep,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.2317,0.526896,0.505899,88.4589,71.9915,2.93148,0.0747732,72.1358,2.93735,15209.6
grep,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.99261,0.519333,0.491666,51.8643,56.1576,1.96281,0.0580042,56.2701,1.96674,8259.37
grep,flink,bigdatabench,16,2133,2,2.1,16,1,1.011,2.13214,0.528189,0.497326,72.8697,64.6288,2.54976,0.0679175,63.9256,2.52202,13026.2
grep,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.07596,0.542528,0.505945,42.8769,53.4112,1.81539,0.0551161,53.5182,1.81903,7233.76
grep,flink,bigdatabench,16,2133,2,2.1,16,1,1.001,1.15716,0.254254,0.334269,64.9756,57.8738,2.22076,0.0601547,57.816,2.21855,10962.5
grep,flink,bigdatabench,16,2133,2,2.1,16,1,1.021,2.25703,0.507173,0.505603,71.9908,64.3406,2.49883,0.0682431,63.0173,2.44743,12619.1
grep,flink,bigdatabench,16,2133,2,2.1,16,1,1.014,2.17858,0.462283,0.477121,82.7899,68.2123,2.75307,0.0719589,67.2705,2.71506,14840.2
grep,flink,bigdatabench,16,2133,2,2.1,16,1,1.002,2.00376,0.477131,0.472703,81.256,66.7316,2.67869,0.0695491,66.5984,2.67335,13700.4
grep,flink,bigdatabench,16,2133,2,2.1,16,1,1.009,2.21429,0.539814,0.502332,72.8762,64.8773,2.52686,0.0680108,64.2986,2.50432,12653.7
grep,flink,bigdatabench,16,2133,2,2.1,16,1,1.012,2.04552,0.47105,0.475452,73.3719,65.0741,2.53001,0.0684154,64.3025,2.50001,12763.7
grep,flink,bigdatabench,16,2133,2,2.1,16,1,1.002,2.10923,0.577563,0.538007,64.8518,61.8698,2.2786,0.0642766,61.7463,2.27405,10635.2
grep,flink,bigdatabench,16,2133,2,2.1,16,1,1.001,1.84214,0.491068,0.482367,72.0764,63.0111,2.31074,0.0653872,62.9482,2.30844,11287.9
grep,flink,bigdatabench,16,2133,2,2.1,16,1,1.013,2.25751,0.571303,0.526996,69.9625,65.4312,2.47998,0.068794,64.5915,2.44815,12214.3
grep,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.89616,0.529949,0.514519,61.4011,59.0673,2.01051,0.0609556,59.1856,2.01454,8723.65
grep,flink,bigdatabench,16,2133,2,2.1,16,1,1.002,2.03778,0.492656,0.483138,78.5388,65.8914,2.52565,0.0685539,65.7599,2.52061,13256.6
grep,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.0286,0.545449,0.481925,41.0257,53.2039,1.73119,0.0548252,53.3105,1.73466,6882
grep,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,0.80309,0.806017,0.551041,1.50798,27.9357,0.649424,0.0285566,27.9637,0.650074,59.3634
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.0489,0.951363,0.54814,8.85016,39.0251,0.836053,0.0397814,39.1033,0.837729,161.361
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.22783,0.923755,0.577195,12.6547,40.5367,0.85068,0.0413046,40.6179,0.852385,414.268
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.11822,0.92777,0.601902,11.5146,38.3992,0.766821,0.0390877,38.4762,0.768357,189.938
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.21082,0.901589,0.598605,14.7123,41.338,0.859722,0.0421133,41.4209,0.861445,477.988
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.4248,0.845592,0.509809,19.2601,43.0914,1.00789,0.0440111,43.1777,1.00991,981.177
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.28909,0.875676,0.650249,10.0687,35.787,0.838838,0.0365526,35.8588,0.840519,357.408
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.20869,0.768849,0.405503,24.5858,28.7917,1.09198,0.0298538,28.8205,1.09307,3107.8
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.673634,0.112731,0.193021,77.3427,57.3549,1.52738,0.0587645,57.4698,1.53044,5308.26
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.435817,0.84265,0.728982,74.4132,54.0505,0.873416,0.054814,54.1588,0.875166,65.7309
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.435589,0.873656,0.756205,74.3513,54.0413,0.852899,0.0547844,54.1496,0.854608,53.2113
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.435895,0.852668,0.757535,74.4288,54.0861,0.838562,0.0548148,54.1945,0.840243,59.0258
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,0.435961,0.858491,0.753483,74.469,54.1013,0.846013,0.0548924,54.1555,0.84686,59.269
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.435982,0.869394,0.742284,74.4506,54.088,0.857029,0.0548351,54.1963,0.858747,58.1649
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.435417,0.890482,0.679945,74.3158,54.0788,0.872176,0.0548411,54.1872,0.873924,53.7491
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.435424,0.864952,0.733857,74.3815,54.0893,0.867479,0.0548469,54.1977,0.869218,53.9859
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.435599,0.876495,0.74321,74.394,54.0881,0.827577,0.0548058,54.1965,0.829235,52.7339
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.435717,0.870754,0.750985,74.3691,54.0663,0.789189,0.0547458,54.1746,0.790771,51.4221
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.435478,0.885531,0.717517,74.417,54.0298,0.83411,0.0547542,54.1381,0.835782,51.6615
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,0.436236,0.894709,0.677528,74.57,54.2244,0.873875,0.0550432,54.2787,0.87475,54.8392
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.435655,0.883107,0.687011,74.4623,54.1859,0.879123,0.0549549,54.2945,0.880884,53.5663
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.434936,0.901732,0.652222,74.2902,54.1316,0.899273,0.0549208,54.2401,0.901075,49.225
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.435172,0.893499,0.67609,74.254,54.0776,0.894576,0.0548623,54.186,0.896368,51.5962
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.435369,0.867145,0.738519,74.3618,54.0754,0.820095,0.0547857,54.1838,0.821739,52.1403
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.438174,0.885553,0.640734,74.8421,54.3683,0.795034,0.055053,54.4772,0.796627,73.97
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.43509,0.90578,0.661271,74.4877,54.2097,0.763745,0.0548635,54.3184,0.765276,52.618
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.434918,0.91112,0.625525,74.4684,54.2415,0.804964,0.0549364,54.3502,0.806577,49.5601
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.436766,0.903023,0.597887,74.6636,54.3733,0.809186,0.0550721,54.4823,0.810808,63.1617
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.435737,0.911934,0.668209,74.6168,54.2491,0.818902,0.0549579,54.3579,0.820543,55.6344
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.435297,0.923669,0.628588,74.5531,54.2651,0.807213,0.0549622,54.3739,0.80883,49.7806
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.435197,0.914483,0.645688,74.4857,54.2894,0.846274,0.0550254,54.3982,0.84797,49.1221
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,0.40928,0.0659286,0.16038,78.6604,57.0402,1.96708,0.0589483,57.0973,1.96904,9509.5
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.02751,0.0722526,0.136653,80.9904,62.439,2.75861,0.0650672,62.5642,2.76413,15127.1
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.58489,0.116812,0.137965,85.3225,67.7923,3.08457,0.070806,67.8602,3.08766,16981.3
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.60449,0.103735,0.122745,83.8778,67.5063,3.08892,0.0704541,67.6416,3.09511,17182.9
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.06735,0.148584,0.348486,92.6541,71.676,2.70955,0.0743111,71.7477,2.71227,12299.2
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.9196,0.193701,0.359542,91.9445,69.8174,2.36927,0.0720423,69.9573,2.37401,9457.5
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.61899,0.365251,0.39102,89.1188,67.9215,2.3467,0.0701979,67.9895,2.34905,9519.22
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,1,1.38726,0.271499,0.318426,90.4228,66.2761,2.34179,0.0686179,66.2761,2.34179,9572.18
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,1.002,1.29656,0.30302,0.323933,89.5614,65.2921,2.24982,0.067677,65.1617,2.24533,8977.5
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.14967,0.105777,0.469046,88.8318,69.2881,2.26201,0.0714785,69.3574,2.26428,9119.06
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.79034,0.211787,0.474523,91.8771,67.9225,1.955,0.0697377,68.0586,1.95892,7168.34
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.4056,0.451766,0.44147,99.4165,67.8593,1.73299,0.0694531,67.9952,1.73646,5599.17
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,0.810029,0.489629,0.234652,77.9728,55.4844,1.47923,0.0568497,55.5956,1.4822,4622.79
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,1.001,1.12009,0.572752,0.388952,72.5308,58.6143,1.62569,0.0603002,58.5558,1.62406,5348.26
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.89653,0.260209,0.387281,51.5381,49.4761,1.39063,0.050765,49.5752,1.39342,4325.7
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.39478,0.566403,0.357516,62.1815,52.5984,1.42773,0.0539722,52.6511,1.42916,4077.82
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.38131,0.668132,0.427248,50.1,44.024,1.17867,0.0451122,44.1122,1.18103,2878.07
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.25722,0.656713,0.441808,35.4297,40.5221,1.0499,0.0414889,40.6033,1.05201,2164.04
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,1.001,1.58461,0.563236,0.398437,29.727,47.2418,1.35881,0.0486492,47.1946,1.35745,3857.72
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.39313,0.353974,0.323895,47.5018,57.3531,2.08121,0.0593154,57.468,2.08538,7889.34
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.35813,0.292789,0.294908,54.0311,60.0795,2.23403,0.0621889,60.1999,2.23851,9419.76
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.19014,0.206563,0.205585,69.9804,64.5355,2.47724,0.0668787,64.6649,2.4822,11968.2
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,1.002,2.32046,0.272606,0.332556,88.597,72.8557,2.85651,0.0758636,72.7102,2.85081,14191.2
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,1,2.35547,0.171588,0.414191,89.9676,72.4321,2.42494,0.074857,72.4321,2.42494,10146.2
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.28346,0.178397,0.424964,88.9118,70.7021,2.33841,0.0728945,70.8438,2.34309,10168
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,1.028,2.20556,0.114863,0.451091,90.3115,70.9041,2.18296,0.0751335,68.9729,2.1235,9007.16
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.08907,0.149143,0.431245,87.5744,70.4777,2.42686,0.0727588,70.619,2.43172,10583.7
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.09063,0.145609,0.376299,75.0722,66.2092,2.47842,0.0685502,66.3419,2.48338,10888.1
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,2.44255,0.0674454,0.493948,87.8428,69.061,2.01255,0.0710024,69.1301,2.01456,7220.88
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,1,2.03627,0.225743,0.353884,89.7339,72.6611,2.99455,0.0756556,72.6611,2.99455,15314.9
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.3819,0.281962,0.3931,85.5416,71.3823,2.63919,0.0738734,71.5253,2.64448,12186.1
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.91894,0.0928268,0.278571,91.6278,70.3818,2.80132,0.0730368,70.5229,2.80694,12290.7
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,1.011,1.79092,0.115635,0.278498,90.5809,69.4559,2.70151,0.0729511,68.7002,2.67211,11890.7
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.10152,0.0971623,0.127208,90.7257,65.8599,3.1197,0.0688416,65.9918,3.12595,15751.5
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,2.00605,0.0701954,0.247841,91.1753,70.6064,2.81295,0.0732726,70.7479,2.81859,13077.2
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.72872,0.118711,0.249629,99.6773,72.4085,2.64024,0.0749737,72.481,2.64289,11680.1
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.57971,0.0906522,0.202359,91.2561,68.7773,2.74292,0.0713772,68.9152,2.74842,12774.8
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.35669,0.0580748,0.103966,90.2596,67.6217,3.06153,0.0706126,67.6894,3.06459,15843.8
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.96554,0.0735305,0.218188,90.6639,70.405,2.83702,0.0730956,70.5461,2.8427,13619.9
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.62998,0.131986,0.234309,92.1316,68.9468,2.44754,0.0712515,69.0849,2.45245,10935.9
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.59226,0.0957262,0.19974,93.3586,69.6179,2.73683,0.0722824,69.6876,2.73957,13006.6
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.51838,0.0537669,0.120887,90.7941,68.9294,3.1583,0.0719436,69.0676,3.16463,16733.7
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.93098,0.100365,0.218244,91.6053,70.7292,2.80867,0.0733908,70.8709,2.8143,13789.4
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.47558,0.168147,0.255818,99.5204,69.8637,2.36963,0.0720889,70.0037,2.37438,9869.33
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.46627,0.128925,0.196461,91.9651,68.0972,2.72104,0.0706766,68.2337,2.7265,12801.4
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.62843,0.0732743,0.149024,92.0425,69.7074,3.20332,0.0727649,69.8471,3.20973,16450.3
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.9467,0.0904715,0.227631,91.6841,70.9648,2.90512,0.0737222,71.107,2.91094,13641.6
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.481,0.158804,0.237371,99.767,70.3807,2.55271,0.0728605,70.4512,2.55527,10319.6
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.6427,0.0982693,0.176608,92.65,70.0201,3.01806,0.0728921,70.1605,3.02411,14823.7
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.58723,0.0723347,0.153551,91.4035,69.1937,3.05301,0.0721744,69.2629,3.05606,15697.4
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.94751,0.105228,0.227594,92.7715,71.2446,2.81676,0.0739133,71.3874,2.82241,13193.1
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.44838,0.159621,0.213504,92.456,67.8264,2.48408,0.0702401,67.8942,2.48656,10759.3
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.70884,0.10542,0.183756,92.0227,70.1841,3.01927,0.0730569,70.3247,3.02532,14761.7
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.60344,0.0835942,0.169037,92.5311,69.8431,3.1975,0.0728946,69.9831,3.20391,15908.5
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.91874,0.116996,0.233687,92.3892,70.8771,2.79978,0.0735295,71.0191,2.80539,12755.5
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.58074,0.139244,0.209239,96.1241,70.38,2.79491,0.0730286,70.521,2.80051,12661.4
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.80512,0.119464,0.215106,95.5953,72.0273,3.00723,0.0748844,72.1716,3.01326,14425.2
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.53735,0.0947284,0.171518,91.8018,69.3049,3.03834,0.0721986,69.4438,3.04442,15210.8
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.82398,0.143738,0.245145,91.6994,70.9092,2.73348,0.0734954,71.0513,2.73896,12250.6
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.67185,0.11759,0.212167,91.9312,69.5772,2.87339,0.0723781,69.6469,2.87626,13434.6
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.57014,0.123376,0.224767,92.1722,68.7307,2.64568,0.0712336,68.8684,2.65098,11808.3
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.57394,0.0902696,0.174303,92.4602,69.5895,3.10535,0.0726221,69.6591,3.10846,15445.3
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.8711,0.112152,0.216421,92.4055,71.1389,2.90769,0.0738985,71.2814,2.91352,13835.1
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.65911,0.110606,0.217296,92.1716,69.4972,2.81329,0.0722382,69.5668,2.8161,12910.1
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.50038,0.135328,0.219216,99.9987,70.8524,2.69233,0.0734711,70.9233,2.69502,11991.8
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.68184,0.0802109,0.169286,92.1911,70.3636,3.10286,0.0733195,70.5046,3.10907,15894.9
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.85238,0.0858745,0.196887,91.742,71.0032,2.9479,0.0738032,71.1455,2.9538,14642.6
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.68358,0.115814,0.223722,91.6987,69.1957,2.54708,0.0715993,69.3344,2.55219,11798.8
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.58016,0.13082,0.185468,92.1589,69.4279,2.73995,0.0720235,69.567,2.74545,13229.6
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.73899,0.0614295,0.166261,92.2094,70.7792,3.0691,0.0737006,70.921,3.07525,16233.7
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.9336,0.0841077,0.201127,91.7065,71.7677,2.95818,0.0745764,71.9115,2.96411,15014.7
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.67015,0.127326,0.223288,93.6323,70.1661,2.61075,0.0726313,70.3067,2.61598,11941.9
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.76993,0.115872,0.197822,98.613,73.2698,2.92415,0.0761178,73.3432,2.92708,14901.7
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.7129,0.0719325,0.164351,87.4828,69.2243,2.92735,0.0720073,69.363,2.93322,15514.8
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.91662,0.102469,0.237296,97.4255,73.3793,2.89248,0.0761955,73.4528,2.89538,14110.9
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.59042,0.139227,0.20111,92.4023,69.6037,2.73143,0.0721905,69.7432,2.73691,12935.1
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.70495,0.119159,0.200195,92.2722,70.2926,2.79471,0.0730142,70.363,2.79751,13971.4
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.78917,0.07685,0.180986,92.3885,71.0606,3.07807,0.0740645,71.1317,3.08115,16178.4
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.77388,0.127438,0.224243,91.9889,70.2501,2.67045,0.0727747,70.3908,2.6758,12519.8
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.6483,0.126074,0.212772,91.8352,69.5604,2.67274,0.0720886,69.6998,2.6781,12579.6
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.56797,0.108881,0.187827,92.4614,69.3538,2.84002,0.0720494,69.4928,2.84571,13772.3
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.8163,0.0878662,0.170682,92.1684,71.405,3.02415,0.0743547,71.4764,3.02718,16039.1
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.80873,0.112377,0.220078,97.4664,72.9116,2.79161,0.0755518,73.0577,2.7972,13653.2
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.68935,0.130003,0.228387,94.2358,70.5446,2.57914,0.0730506,70.6152,2.58172,11933
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.61453,0.0868625,0.167956,92.2529,70.0374,2.92346,0.072815,70.1778,2.92932,15377.2
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.92256,0.0905885,0.19089,92.3519,72.001,2.92761,0.0748537,72.0731,2.93054,15378.5
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.80607,0.107077,0.213375,92.2801,71.0449,2.77447,0.0736718,71.1873,2.78003,13740.6
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.54947,0.143366,0.217609,92.1508,68.9141,2.45368,0.071225,69.0522,2.45859,11154.2
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.63145,0.0921667,0.172269,91.9562,70.3047,2.9781,0.0731362,70.4456,2.98407,15663.4
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.91077,0.0984191,0.192838,92.0569,71.8431,2.95308,0.0746466,71.9871,2.959,15562.8
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.80062,0.119297,0.230544,92.4745,70.7181,2.67929,0.0732506,70.8598,2.68466,12840.9
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.69903,0.1403,0.229665,99.9988,72.8164,2.69767,0.075363,72.9623,2.70307,12772.6
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.71984,0.0831777,0.17344,92.0092,70.8896,3.02232,0.0737641,71.0317,3.02837,15920.6
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.82897,0.0940882,0.196293,91.8683,71.1621,2.87472,0.0738888,71.3047,2.88048,14826.2
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.80236,0.129912,0.231507,92.0964,70.7162,2.62499,0.0731945,70.8579,2.63025,12622.4
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.73124,0.115326,0.21265,92.1048,70.5635,2.77528,0.0731921,70.7049,2.78084,13546
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.80711,0.0871431,0.185045,92.5109,71.6621,3.01112,0.0745239,71.8057,3.01715,15982.9
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.89745,0.110633,0.206328,92.3753,71.9592,2.8644,0.0746739,72.1034,2.87015,14687.9
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.70705,0.127553,0.239262,92.2376,70.1072,2.55814,0.0725927,70.1774,2.56071,12102.5
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.70129,0.106922,0.204086,92.4066,71.0105,2.88062,0.0737433,71.1528,2.8864,14421.1
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.999,1.74412,0.0956563,0.187035,92.2513,71.1198,3.04817,0.0740938,71.191,3.05122,15914.5
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.86141,0.115979,0.226869,92.4419,71.3651,2.8139,0.0740307,71.5081,2.81954,13453.4
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.71747,0.128426,0.229238,99.2476,72.9986,2.85836,0.0757052,73.1449,2.86409,13371.2
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,0.998,1.63944,0.100786,0.182515,91.8082,70.1986,3.01457,0.0730668,70.3393,3.02062,14946
pagerank,flink,bigdatabench,16,2133,2,2.1,16,1,1.006,1.82677,0.0863525,0.195955,91.6169,71.1948,2.96678,0.0746065,70.7701,2.94908,14933.8
