[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
14.8G 8336k  151M  602M|100   0   0   0   0   0|  40k    0 
14.8G 8336k  151M  602M| 89   0  10   0   0   0|  20k    0 
14.8G 8336k  151M  602M| 53   0  47   0   0   0|  68k  156k
14.8G 8336k  151M  602M| 92   0   8   0   0   0|  44k    0 
14.8G 8344k  151M  602M| 92   0   8   0   0   0|  20k   68k
14.8G 8344k  151M  602M| 82   0  18   0   0   0|  64k    0 
14.8G 8344k  151M  601M| 99   0   1   0   0   0|  28k    0 
14.8G 8344k  151M  601M| 92   0   8   0   0   0|  44k    0 
14.8G 8344k  151M  601M|100   0   0   0   0   0|  40k    0 
14.8G 8352k  151M  601M| 92   0   8   0   0   0|  36k   40k
14.8G 8352k  151M  601M| 99   0   0   0   0   0|  32k    0 
14.8G 8352k  151M  601M| 61   0  38   0   0   0| 120k    0 
14.8G 8352k  151M  601M| 87   0  13   0   0   0|  32k  104k
14.8G 8352k  151M  601M| 92   0   8   0   0   0| 192k    0 
14.8G 8360k  151M  601M| 84   0  16   0   0   0|  44k   96k
14.8G 8360k  151M  600M| 92   0   8   0   0   0|  52k    0 
14.8G 8360k  151M  600M|100   0   0   0   0   0|  36k    0 
14.8G 8360k  151M  600M| 99   0   1   0   0   0|  44k    0 
14.8G 8360k  151M  600M| 92   0   8   0   0   0|  28k    0 
14.8G 8368k  151M  600M| 93   1   6   0   0   0|  64k   36k
14.8G 8368k  151M  600M| 73   0  27   0   0   0|  60k    0 
14.8G 8368k  151M  600M| 99   0   1   0   0   0|  52k    0 
14.8G 8368k  151M  600M| 92   0   8   0   0   0| 108k    0 
14.8G 8368k  151M  599M| 77   1  22   0   0   0|1048k    0 
14.9G 8376k  151M  588M| 94   0   6   0   0   0|  11M   40k
14.9G 8376k  151M  588M|100   0   0   0   0   0|  28k    0 
14.9G 8376k  151M  588M| 95   0   5   0   0   0|  36k    0 
14.9G 8376k  151M  588M| 96   0   3   0   0   0|  44k    0 
14.9G 8376k  151M  588M| 92   0   8   0   0   0|  56k    0 
14.9G 8384k  151M  588M| 66   1  34   0   0   0|  52k   36k
14.9G 8384k  151M  588M|100   0   0   0   0   0|  28k    0 
14.9G 8384k  151M  587M| 92   0   8   0   0   0| 904k    0 
14.9G 8384k  151M  587M| 79   0  20   0   0   0|  24k    0 
14.9G 8384k  151M  586M| 84   0  16   0   0   0| 200k  184k
14.9G 8392k  151M  586M|100   0   0   0   0   0|  24k   44k
14.9G 8392k  151M  586M|100   0   0   0   0   0|  44k    0 
14.9G 10.2M  152M  580M| 91   1   8   0   0   0|4328k    0 
14.9G 10.2M  152M  580M| 99   0   1   0   0   0|  36k    0 
14.9G 10.2M  152M  580M| 89   0  10   0   0   0|  52k   64k
14.9G 10.2M  152M  580M| 74   0  25   0   0   0|  20k   52k
14.9G 10.2M  152M  580M|100   0   0   0   0   0|  24k    0 
14.9G 10.2M  152M  579M| 92   0   8   0   0   0|1288k    0 
14.9G 10.2M  152M  578M| 76   0  23   0   0   0|  24k   32k
14.9G 10.2M  152M  578M| 97   0   3   0   0   0|  36k   92k
14.9G 10.2M  152M  578M| 95   0   5   0   0   0|  72k   80k
14.9G 10.2M  152M  578M|100   0   0   0   0   0|  36k    0 
14.9G 10.2M  152M  578M| 91   0   8   0   0   0|  80k    0 
14.9G 10.2M  152M  575M| 92   0   7   0   0   0|2912k    0 
14.9G 10.2M  152M  575M| 71   0  29   0   0   0| 356k    0 
14.9G 10.2M  152M  575M| 83   0  17   0   0   0| 180k   96k
14.9G 10.2M  152M  575M|100   0   0   0   0   0|  44k    0 
14.9G 10.2M  152M  575M| 73   0  27   0   0   0|  28k    0 
14.9G 10.2M  152M  575M| 92   0   8   0   0   0|  32k    0 
14.9G 10.2M  152M  575M|100   0   0   0   0   0|  56k    0 
14.9G 10.2M  152M  575M| 92   0   8   0   0   0|  36k   36k
14.9G 10.2M  152M  575M| 99   0   0   0   0   0|  32k    0 
14.9G 10.2M  152M  575M| 92   0   8   0   0   0|  56k    0 
14.9G 10.2M  152M  574M| 84   0  16   0   0   0|  36k    0 
14.9G 10.2M  152M  574M| 81   0  19   0   0   0|  24k    0 
14.9G 10.2M  152M  574M| 92   0   8   0   0   0|  52k   36k
14.9G 10.2M  152M  574M| 84   0  16   0   0   0|  36k    0 
14.9G 10.2M  152M  574M| 92   0   8   0   0   0|  32k    0 
14.9G 10.2M  152M  574M|100   0   0   0   0   0|  44k    0 
14.9G 10.2M  152M  574M|100   0   0   0   0   0|  28k    0 
14.9G 10.3M  152M  574M| 91   0   9   0   0   0|  28k  168k
14.9G 10.3M  152M  574M| 92   0   8   0   0   0|  40k    0 
14.9G 10.3M  152M  574M| 88   0  11   0   0   0|  24k    0 
14.9G 10.3M  152M  574M| 88   0  12   0   0   0|  56k    0 
14.9G 10.3M  152M  574M| 92   0   8   0   0   0|  44k    0 
14.9G 10.3M  152M  574M| 69   0  31   0   0   0|  32k  216k
14.9G 10.3M  152M  574M| 92   0   8   0   0   0|  32k    0 
14.9G 10.3M  152M  574M|100   0   0   0   0   0|  36k    0 
14.9G 10.3M  152M  574M|100   0   0   0   0   0|  44k   16k
14.9G 10.3M  152M  574M| 91   0   9   0   0   0| 152k    0 
14.9G 10.3M  152M  573M| 92   0   8   0   0   0|  52k  116k
14.9G 10.3M  152M  573M| 99   0   0   0   0   0|  36k    0 
14.9G 10.3M  152M  573M| 65   0  34   0   0   0|  36k    0 
14.9G 10.3M  152M  573M|100   0   0   0   0   0|  40k    0 
14.9G 10.3M  152M  573M| 90   0  10   0   0   0|  16k    0 
14.9G 10.3M  152M  573M| 75   0  25   0   0   0|  32k  100k
14.9G 10.3M  152M  572M| 92   0   8   0   0   0|1956k    0 
14.9G 10.3M  152M  572M|100   0   0   0   0   0|  60k    0 
14.9G 10.3M  152M  572M|100   0   0   0   0   0|  24k    0 
14.9G 10.3M  152M  572M| 92   0   8   0   0   0|  40k    0 
14.9G 10.3M  152M  572M| 92   0   8   0   0   0|  24k   32k
14.9G 10.3M  152M  572M| 82   0  18   0   0   0|  36k    0 
14.9G 10.3M  152M  572M| 67   0  33   0   0   0|  36k    0 
14.9G 10.3M  152M  572M|100   0   0   0   0   0|  24k    0 
14.9G 10.3M  152M  572M| 90   0  10   0   0   0|  28k    0 
14.9G 10.3M  152M  572M| 80   0  19   0   0   0|  48k   36k
14.9G 10.3M  152M  571M|100   0   0   0   0   0|  28k    0 
14.9G 10.3M  152M  571M| 92   0   8   0   0   0|  52k    0 
14.9G 10.3M  152M  571M|100   0   0   0   0   0|  60k    0 
14.9G 10.3M  152M  571M| 91   0   9   0   0   0|  40k    0 
14.9G 10.3M  152M  571M| 91   1   8   0   0   0|  36k  144k
14.9G 10.3M  152M  571M| 79   0  21   0   0   0|  48k    0 
14.9G 10.3M  152M  571M| 92   0   8   0   0   0|  36k    0 
14.9G 10.3M  152M  571M| 88   0  12   0   0   0|  32k    0 
14.9G 10.3M  152M  571M| 80   0  20   0   0   0|  48k    0 
14.9G 10.3M  152M  571M|100   0   0   0   0   0|  28k  160k
14.9G 10.3M  152M  571M|100   0   0   0   0   0|  52k    0 
14.9G 10.3M  152M  571M| 92   0   7   0   0   0|  60k    0 
14.9G 10.3M  152M  571M| 91   0   8   0   0   0|  32k    0 
14.9G 10.3M  152M  571M| 92   0   7   0   0   0|  32k    0 
14.9G 10.3M  152M  571M| 68   0  32   0   0   0|  52k   40k
14.9G 10.3M  152M  571M|100   0   0   0   0   0|  36k   40k
14.9G 10.3M  152M  571M| 76   0  23   0   0   0|  56k    0 
14.9G 10.3M  152M  570M| 92   0   8   0   0   0|1004k    0 
14.9G 10.3M  152M  570M|100   0   0   0   0   0|  44k    0 
14.9G 10.3M  152M  570M|100   0   0   0   0   0|  28k   68k
14.9G 10.3M  152M  570M| 92   0   8   0   0   0|  28k   60k
14.9G 10.3M  152M  570M| 92   0   8   0   0   0|  28k    0 
14.9G 10.3M  152M  570M| 97   0   2   0   0   0|  48k    0 
14.9G 10.3M  152M  570M| 62   0  38   0   0   0|  48k    0 
14.9G 10.3M  152M  570M|100   0   0   0   0   0|  84k   72k
14.9G 10.3M  152M  570M| 89   0  11   0   0   0|  32k    0 
14.9G 10.3M  152M  570M| 74   0  25   0   0   0|  32k    0 
14.9G 10.3M  152M  570M| 91   0   8   0   0   0|  40k    0 
14.9G 10.3M  152M  570M|100   0   0   0   0   0|  32k    0 
14.9G 10.3M  152M  570M|100   0   0   0   0   0| 108k   36k
14.9G 10.3M  152M  570M| 91   0   8   0   0   0|  48k    0 
14.9G 10.3M  152M  570M| 94   0   6   0   0   0|  52k    0 
14.9G 10.3M  152M  570M| 94   0   6   0   0   0|  44k    0 
14.9G 10.3M  152M  569M| 64   0  36   0   0   0|  28k    0 
14.9G 10.4M  152M  569M|100   0   0   0   0   0|  44k   36k
14.9G 10.4M  152M  569M| 90   0  10   0   0   0|  56k  104k
14.9G 10.4M  214M  494M| 62   2  35   1   0   1|9664k   83M
14.7G 10.4M  258M  669M| 16   1  82   0   0   0|4640k   34M
14.7G 5124k 51.7M  883M|  1   2  97   1   0   0|  19M   94M
14.8G 5588k 78.3M  773M| 15   1  82   1   0   0|  27M    0 
14.8G 5592k 92.0M  683M| 16   1  82   1   0   0|  14M    0 
14.9G 5924k  198M  510M| 22   1  76   1   0   1|  82M    0 
14.9G 5972k  446M  260M| 26   2  70   2   0   1| 281M  117M
14.9G 5980k  497M  207M| 81   1  18   0   0   0| 102M  140k
14.9G 5800k  548M  177M| 81   1  17   0   0   0| 195M  100k
14.9G 5768k  576M  154M| 80   3  16   0   0   0| 571M  160k
14.9G 5904k  587M  146M| 80   3  16   0   0   0| 566M 1328k
14.9G 5904k  582M  155M| 80   4  16   0   0   0| 575M 2188k
14.9G 5912k  592M  150M| 81   3  15   1   0   0| 571M 2612k
14.9G 6040k  585M  154M| 79   4  16   0   0   1| 547M 1016k
14.9G 3144k  585M  154M| 80   4  15   0   0   1| 599M  764k
14.9G 1188k  591M  149M| 80   4  16   0   0   1| 575M    0 
14.9G 1060k  578M  161M| 80   4  16   0   0   0| 568M   64k
14.9G 1068k  591M  151M| 80   3  16   0   0   0| 577M 1988k
14.9G 1064k  594M  151M| 80   4  16   0   0   1| 509M 1948k
14.9G 1088k  594M  151M| 79   4  16   0   0   1| 627M 3004k
14.9G 1088k  587M  165M| 80   4  16   0   0   0| 577M 3228k
14.9G 1088k  588M  164M| 80   4  15   0   0   0| 572M 1908k
14.8G 1076k  581M  174M| 81   3  15   0   0   1| 588M 2828k
14.8G 1052k  630M  153M| 82   4  13   0   0   0| 581M   28M
14.8G 1056k  669M  151M| 69   4  26   0   0   1| 439M   36M
14.8G 1056k  670M  153M| 72   1  26   0   0   1|  42M 3488k
14.8G 1056k  670M  158M| 66   1  33   0   0   0|  80M 9952k
14.8G 1056k  690M  165M| 35   1  63   0   0   1| 270M   25M
14.7G 1064k  727M  150M| 35   1  63   0   0   1| 262M   20M
14.7G 1064k  733M  161M| 27   1  71   1   0   1| 183M   18M
14.7G 1080k  734M  157M| 13   3  83   1   0   1| 128M   40M
14.7G 1084k  732M  154M| 34   2  57   7   0   0| 378M   80M
14.7G 1084k  720M  171M| 80   3  16   0   0   1| 546M 1884k
14.7G 1092k  727M  166M| 81   3  16   0   0   0| 533M  988k
14.7G 1088k  741M  154M| 81   3  16   0   0   0| 551M  756k
14.7G 1084k  744M  153M| 80   4  16   0   0   0| 547M 1012k
14.7G 1084k  738M  163M| 84   3  12   0   0   0| 528M 1392k
14.7G 1084k  721M  182M| 83   4  13   0   0   0| 639M 1492k
14.7G 1092k  749M  152M| 81   3  16   0   0   0| 539M  468k
14.7G 1092k  754M  164M| 80   4  16   0   0   1| 535M   15M
14.7G 1588k  763M  185M| 79   4  16   1   0   1| 523M   36M
14.6G 1588k  818M  163M| 80   3  16   0   0   0| 513M   34M
14.6G 1588k  851M  156M| 80   3  16   0   0   0| 437M   27M
14.6G 1600k  897M  152M| 84   5  10   1   0   0| 669M   40M
14.5G 1600k  932M  155M| 81   4  15   0   0   0| 565M   34M
14.5G 1600k  969M  156M| 80   4  16   0   0   0| 520M   36M
14.5G 1600k 1000M  162M| 79   4  16   0   0   1| 529M   37M
14.4G 1600k 1041M  156M| 80   3  16   0   0   1| 514M   37M
14.4G 1608k 1061M  165M| 75   3  21   1   0   1| 384M   28M
14.4G 1608k 1080M  161M| 32   2  66   0   0   0| 281M   17M
14.4G 1608k 1100M  151M| 35   1  63   0   0   0| 246M 9212k
14.4G 1584k 1094M  169M| 35   1  62   0   0   1| 247M   12M
14.3G 1584k 1105M  162M| 30   1  68   0   0   1| 135M 3592k
14.4G 1588k 1087M  178M| 10   2  85   3   0   1| 100M   63M
14.4G 1588k 1102M  155M| 13   1  78   8   0   0|  90M   54M
14.4G 1592k 1074M  174M| 77   2  20   1   0   0| 173M  196k
14.4G 1592k 1074M  174M| 81   0  19   0   0   0|  92k    0 
14.4G 1592k 1078M  170M| 82   4  13   0   0   1| 299M  272k
14.4G 1600k 1089M  158M| 78   3  19   0   0   0| 239M  468k
14.4G 1604k 1092M  158M| 80   4  16   0   0   1| 402M  736k
14.4G 1604k 1082M  171M| 86   5   9   0   0   0| 466M  596k
14.4G 1604k 1099M  154M| 79   3  17   0   0   0| 393M  320k
14.4G 1400k 1091M  164M| 79   4  16   0   0   0| 410M  332k
14.4G 1404k 1096M  157M| 79   4  17   0   0   0| 358M   84k
14.4G 1408k 1078M  172M| 86   5   8   0   0   0| 552M  196k
14.4G 1408k 1098M  149M| 80   3  16   0   0   0| 388M  256k
14.4G 1408k 1082M  163M| 76   1  22   0   0   0| 136M   32k
14.4G 1408k 1082M  161M| 84   0  16   0   0   0|2108k    0 
14.4G 1416k 1074M  170M| 81   3  16   0   0   0| 213M   56k
14.4G 1416k 1077M  167M| 82   5  13   0   0   0| 450M  100k
14.4G 1816k 1093M  148M| 82   6  11   0   0   0| 438M   36M
14.4G 2104k 1067M  171M| 37   2  47  13   0   1| 166M  159M
14.4G 2108k 1083M  152M| 27   2  55  15   0   1| 131M  154M
14.4G 2124k 1062M  172M| 40   2  36  21   0   1| 229M  154M
14.4G 2144k 1094M  141M| 51   3  29  16   0   1| 227M  205M
14.4G 2156k 1065M  171M| 58   3  30   9   0   0| 229M  160M
14.4G 2168k 1080M  155M| 58   4  23  14   0   1| 216M  189M
14.4G 2184k 1069M  165M| 65   5  17  12   0   0| 268M  162M
14.4G 2208k 1083M  150M| 65   4  15  15   0   1| 265M  153M
14.4G 2200k 1049M  184M| 64   4  13  19   0   0| 272M  191M
14.4G 2216k 1065M  169M| 55   4  18  22   0   0| 219M  202M
14.4G 2248k 1100M  131M| 62   5  16  16   0   1| 258M  253M
14.4G 2264k 1100M  131M| 61   5  12  22   0   0| 213M  203M
14.4G 2256k 1071M  159M| 52   4  18  25   0   1| 221M  237M
14.4G 2264k 1047M  168M| 66   6  14  13   0   1| 331M  185M
14.4G 2272k 1081M  131M| 78   8  12   2   0   1| 350M  264M
14.4G 2264k 1051M  163M| 71   8  15   5   0   1| 308M  251M
14.4G 2232k 1084M  131M| 80   7   8   4   0   1| 377M  175M
14.4G 2248k 1056M  162M| 72   6  15   7   0   1| 221M  288M
14.4G 2248k 1064M  155M| 70   4  13  13   0   0| 141M  208M
14.4G 2256k 1055M  163M| 69   6  14  11   0   1| 192M  235M
14.4G 2252k 1086M  132M| 66   4  19  10   0   1| 195M  210M
14.4G 2228k 1053M  162M| 33   2  44  20   0   0|  33M  230M
14.4G 2236k 1049M  172M| 25   3  50  21   0   1| 410M   22M
14.4G 2236k 1061M  161M| 48   2  37  12   0   0| 269M   95M
14.4G 2236k 1063M  159M| 55   2  36   7   0   0| 219M  284k
14.4G 2236k 1055M  171M| 55   3  38   4   0   0| 317M  192k
14.4G 2236k 1068M  157M| 50   3  42   5   0   0| 450M  132k
14.4G 2244k 1059M  164M| 62   2  31   4   0   0| 314M  316k
14.4G 2244k 1062M  160M| 64   2  30   3   0   0| 276M  168k
14.4G 2244k 1080M  147M| 69   2  25   4   0   0| 334M   80k
14.4G 2244k 1080M  152M| 65   2  31   1   0   0| 300M   24k
14.4G 2244k 1068M  163M| 61   3  34   2   0   0| 283M   80k
14.4G 2252k 1065M  169M| 64   2  30   3   0   0| 326M  228k
14.4G 2252k 1075M  157M| 62   3  30   4   0   0| 348M  336k
14.4G 2252k 1081M  155M| 62   2  33   2   0   0| 338M  348k
14.4G 2252k 1064M  170M| 64   2  30   3   0   0| 301M  336k
14.4G 2252k 1084M  152M| 60   1  37   1   0   0| 131M  128k
14.4G 2260k 1084M  150M| 33   0  66   0   0   1|4124k   40k
14.4G 2260k 1082M  150M| 18   1  81   0   0   0|  33M   52k
14.4G 2260k 1068M  167M| 32   3  58   7   0   0| 443M  792k
14.4G 2260k 1080M  154M| 46   2  47   5   0   0| 371M  520k
14.4G 2260k 1078M  154M| 59   3  34   4   0   0| 347M  372k
14.4G 2268k 1086M  150M| 70   3  25   2   0   0| 337M  316k
14.4G 2268k 1070M  160M| 62   3  32   4   0   0| 321M  228k
14.4G 2216k 1052M  176M| 67   2  29   2   0   0| 294M  288k
14.4G 2216k 1080M  148M| 59   2  36   4   0   0| 247M  160k
14.4G 2216k 1079M  153M| 68   3  29   1   0   0| 316M  272k
14.4G 2224k 1049M  180M| 67   2  28   3   0   0| 195M  156k
14.4G 2224k 1049M  180M| 81   1  18   0   0   0|  80k    0 
14.4G 2224k 1066M  160M| 58   2  36   4   0   0| 296M  116k
14.4G 2224k 1063M  168M| 74   3  22   1   0   0| 365M  144k
14.4G 2224k 1079M  152M| 64   3  32   1   0   0| 362M  188k
14.4G 2232k 1061M  171M| 58   2  37   2   0   0| 244M  224k
14.4G 2232k 1080M  151M| 65   3  30   2   0   0| 345M  268k
14.4G 2236k 1074M  158M| 64   1  34   0   0   0| 107M  152k
14.4G 2236k 1075M  158M| 33   0  66   0   0   0| 108k    0 
14.4G 2236k 1065M  166M| 25   2  65   7   0   0| 369M  272k
14.4G 2244k 1056M  170M| 47   2  42   9   0   0| 363M  292k
14.4G 2240k 1057M  169M| 54   3  40   4   0   0| 345M  268k
14.4G 2244k 1068M  160M| 65   2  29   4   0   0| 355M  804k
14.4G 2220k 1069M  161M| 78   3  19   1   0   0| 290M  352k
14.4G 2212k 1084M  148M| 59   2  36   2   0   0| 350M  260k
14.4G 2220k 1064M  166M| 55   3  38   5   0   0| 318M  312k
14.4G 2216k 1076M  155M| 74   2  23   1   0   0| 261M  288k
14.4G 2216k 1069M  163M| 59   2  34   4   0   0| 314M  540k
14.4G 2216k 1076M  156M| 64   2  30   4   0   0| 305M  380k
14.4G 2216k 1071M  163M| 71   2  26   2   0   0| 304M  344k
14.4G 2224k 1065M  169M| 65   3  29   4   0   0| 363M  324k
14.4G 2224k 1080M  156M| 54   3  38   4   0   0| 340M  396k
14.4G 2224k 1087M  148M| 66   3  28   3   0   0| 283M  500k
14.4G 2224k 1066M  168M| 49   1  49   1   0   0|  59M  104k
14.4G 2224k 1066M  168M| 26   0  74   0   0   0|  48k    0 
14.4G 2224k 1072M  162M| 30   2  64   4   0   0| 280M  200k
14.4G 2232k 1077M  156M| 40   3  53   5   0   0| 345M  412k
14.4G 2232k 1080M  151M| 54   3  39   4   0   0| 359M  288k
14.4G 2232k 1075M  161M| 61   3  33   2   0   0| 375M  360k
14.4G 2232k 1084M  153M| 56   3  38   4   0   0| 325M  272k
14.4G 2232k 1088M  148M| 66   2  28   3   0   0| 361M  544k
14.4G 2240k 1079M  158M| 67   3  27   3   0   0| 305M  504k
14.4G 2240k 1075M  162M| 73   3  23   2   0   0| 265M  612k
14.4G 2240k 1065M  174M| 65   3  30   2   0   0| 299M  496k
14.4G 2232k 1075M  166M| 69   2  25   3   0   0| 327M  580k
14.4G 2232k 1077M  162M| 70   2  24   4   0   0| 320M  608k
14.4G 2236k 1080M  162M| 64   2  30   3   0   0| 314M   68k
14.4G 2236k 1085M  159M| 58   2  37   2   0   0| 332M  528k
14.4G 2236k 1094M  148M| 57   3  35   5   0   0| 335M  252k
14.4G 2236k 1062M  180M| 55   1  44   1   0   0|  67M  108k
14.4G 2236k 1062M  179M| 36   0  64   0   0   0| 120k    0 
14.4G 2244k 1083M  159M| 25   1  71   3   0   0| 175M  228k
14.4G 2456k 1071M  171M| 38   3  53   6   0   0| 389M  548k
14.4G 2456k 1067M  173M| 50   3  42   6   0   0| 432M  664k
14.4G 2456k 1091M  151M| 62   2  30   5   0   0| 365M  612k
14.4G 2456k 1085M  162M| 67   1  29   3   0   0| 279M  424k
14.4G 2468k 1080M  169M| 72   2  24   2   0   0| 283M  328k
14.4G 2468k 1070M  178M| 66   3  28   3   0   0| 318M  196k
14.4G 2468k 1086M  165M| 68   2  27   3   0   0| 273M  180k
14.4G 2468k 1081M  170M| 64   2  31   2   0   0| 307M  124k
14.4G 2468k 1076M  174M| 58   2  33   6   0   0| 357M  156k
14.4G 2476k 1083M  163M| 65   2  29   3   0   0| 352M  200k
14.4G 2476k 1075M  176M| 69   2  27   2   0   0| 276M  168k
14.4G 2476k 1088M  160M| 68   3  26   3   0   0| 333M  244k
14.4G 2476k 1099M  149M| 55   2  36   7   0   0| 331M  280k
14.4G 2476k 1093M  154M| 55   1  41   2   0   0| 142M  120k
14.4G 2484k 1093M  153M| 34   0  65   0   0   0|  68k   36k
14.4G 2484k 1073M  174M| 21   0  79   0   0   0|  13M   28k
14.4G 2484k 1086M  160M| 28   3  62   7   0   0| 455M  416k
14.4G 2484k 1075M  174M| 47   2  46   4   0   0| 376M  256k
14.4G 2484k 1078M  175M| 67   3  27   3   0   0| 331M  272k
14.4G 2492k 1082M  172M| 63   2  31   3   0   0| 334M  320k
14.4G 2492k 1103M  149M| 65   2  31   3   0   0| 325M  196k
14.4G 2492k 1095M  155M| 61   2  33   3   0   0| 305M   92k
14.4G 2492k 1104M  147M| 66   2  29   3   0   0| 304M  132k
14.4G 2492k 1087M  167M| 78   2  18   1   0   0| 267M  136k
14.4G 2500k 1091M  167M| 56   2  39   3   0   0| 335M  180k
14.4G 2500k 1105M  150M| 57   3  38   2   0   0| 300M   36k
14.4G 2504k 1077M  176M| 64   3  31   2   0   0| 360M  372k
14.4G 2504k 1104M  150M| 64   2  32   2   0   0| 349M   64k
14.4G 2504k 1109M  148M| 69   2  28   1   0   0| 280M   84k
14.4G 2512k 1085M  169M| 70   2  24   3   0   0| 280M  232k
14.4G 2512k 1085M  169M| 40   0  59   0   0   0| 100k    0 
14.4G 2512k 1088M  165M| 25   1  72   2   0   0| 135M  176k
14.4G 2512k 1094M  153M| 39   3  52   6   0   0| 375M  176k
14.4G 2512k 1080M  169M| 50   3  40   7   0   0| 460M  196k
14.4G 2520k 1099M  153M| 63   2  32   3   0   0| 298M  160k
14.4G 2520k 1101M  150M| 60   2  34   4   0   0| 314M  204k
14.4G 2520k 1102M  153M| 64   3  32   1   0   1| 321M  136k
14.4G 2520k 1108M  148M| 67   3  29   1   0   0| 344M  176k
14.4G 2520k 1082M  172M| 68   2  28   1   0   0| 283M  120k
14.4G 2520k 1100M  152M| 70   2  26   1   0   0| 290M  128k
14.4G 2528k 1100M  154M| 60   3  33   4   0   0| 354M  216k
14.4G 2528k 1088M  164M| 61   3  34   2   0   0| 334M  120k
14.4G 2528k 1085M  174M| 68   2  28   1   0   0| 290M   88k
14.4G 2528k 1079M  175M| 62   3  30   5   0   0| 345M  136k
14.4G 2528k 1086M  167M| 66   3  26   5   0   0| 335M   92k
14.4G 2536k 1098M  151M| 55   1  41   3   0   0| 133M   96k
14.4G 2536k 1098M  150M| 36   0  64   0   0   0|  56k    0 
14.4G 2536k 1076M  172M| 22   1  75   2   0   0| 101M   64k
14.4G 2536k 1078M  168M| 44   3  48   5   0   0| 346M  140k
14.4G 2536k 1098M  148M| 32   3  57   7   0   0| 455M  172k
14.4G 2544k 1094M  159M| 59   2  36   3   0   0| 324M  200k
14.4G 2544k 1098M  158M| 60   2  33   4   0   0| 358M  212k
14.4G 2544k 1094M  161M| 59   2  34   4   0   0| 343M  116k
14.4G 2544k 1100M  153M| 64   2  32   2   0   0| 232M   56k
14.4G 2544k 1078M  175M| 73   3  23   2   0   0| 308M  144k
14.4G 2552k 1104M  153M| 71   3  24   1   0   0| 307M  152k
14.4G 2552k 1107M  148M| 57   3  34   6   0   0| 353M  104k
14.4G 2552k 1096M  158M| 56   2  38   3   0   0| 288M  304k
14.4G 2552k 1098M  159M| 73   3  21   2   0   0| 366M   92k
14.4G 2552k 1099M  153M| 60   2  36   1   0   0| 291M   56k
14.4G 2560k 1099M  160M| 79   2  18   1   0   0| 315M  168k
14.4G 2560k 1099M  155M| 58   2  37   3   0   0| 222M   16k
14.4G 2560k 1099M  155M| 41   0  58   0   0   0| 112k   60k
14.4G 2560k 1097M  157M| 16   1  82   1   0   0|  73M 4096B
14.4G 2560k 1100M  150M| 33   2  57   7   0   0| 381M   68k
14.4G 2568k 1093M  158M| 53   3  37   6   0   0| 447M  120k
14.4G 2568k 1102M  153M| 66   2  29   3   0   0| 306M   68k
